  5.7443720044242080e+012	  5.7443720044242080e+012	
  5.7452517163775752e+012	  5.7452517163775752e+012	
  5.7461188056034707e+012	  5.7461188056034707e+012	
  5.7529469065225137e+012	  5.7529469065225137e+012	
  5.7596686361119189e+012	  5.7596686361119189e+012	
  5.7663712436572715e+012	  5.7663712436572715e+012	
  5.7730999996812539e+012	  5.7730999996812539e+012	
  5.7836325563811484e+012	  5.7836325563811484e+012	
  5.7942341632459814e+012	  5.7942341632459814e+012	
  5.8048414805919648e+012	  5.8048414805919648e+012	
  5.8154093341977832e+012	  5.8154093341977832e+012	
  5.8258932407566426e+012	  5.8258932407566426e+012	
  5.8414600980396348e+012	  5.8414600980396348e+012	
  5.8566555897440537e+012	  5.8566555897440537e+012	
  5.8717535836440771e+012	  5.8717535836440771e+012	
  5.8864160992977656e+012	  5.8864160992977656e+012	
  5.9008830075848662e+012	  5.9008830075848662e+012	
  5.9283448992774814e+012	  5.9283448992774814e+012	
  5.9493523222822744e+012	  5.9493523222822744e+012	
  5.9700440571590947e+012	  5.9700440571590947e+012	
  5.9904278469990732e+012	  5.9904278469990732e+012	
  6.0105548648363623e+012	  6.0105548648363623e+012	
  6.0303994579798379e+012	  6.0303994579798379e+012	
  6.0506442092524609e+012	  6.0506442092524609e+012	
  6.0704663402675391e+012	  6.0704663402675391e+012	
  6.0898431254358721e+012	  6.0898431254358721e+012	
  6.1087594579134873e+012	  6.1087594579134873e+012	
  6.1273140689136680e+012	  6.1273140689136680e+012	
  6.1574631919578818e+012	  6.1574631919578818e+012	
  6.1809500304079717e+012	  6.1809500304079717e+012	
  6.2038885990374570e+012	  6.2038885990374570e+012	
  6.2109596013746797e+012	  6.2109596013746797e+012	
  6.2181381081687832e+012	  6.2181381081687832e+012	
  6.2245491500181143e+012	  6.2245491500181143e+012	
  6.2314464155665693e+012	  6.2314464155665693e+012	
  6.2380395339478213e+012	  6.2380395339478213e+012	
  6.2523225990717051e+012	  6.2523225990717051e+012	
  6.2663456155232275e+012	  6.2663456155232275e+012	
  6.2801881762699795e+012	  6.2801881762699795e+012	
  6.2938560479759092e+012	  6.2938560479759092e+012	
  6.3135644123322793e+012	  6.3135644123322793e+012	
  6.3330080551898691e+012	  6.3330080551898691e+012	
  6.3522077014596113e+012	  6.3522077014596113e+012	
  6.3633772826847969e+012	  6.3633772826847969e+012	
  6.3744284026946934e+012	  6.3744284026946934e+012	
  6.3853686284561123e+012	  6.3853686284561123e+012	
  6.3977221744024189e+012	  6.3977221744024189e+012	
  6.4014838479225967e+012	  6.4014838479225967e+012	
  6.4025189750867197e+012	  6.4025189750867197e+012	
  6.4021851526115967e+012	  6.4021851526115967e+012	
  6.4013914800355059e+012	  6.4013914800355059e+012	
  6.4001732725099551e+012	  6.4001732725099551e+012	
  6.3988585195319941e+012	  6.3988585195319941e+012	
  6.3976280710339795e+012	  6.3976280710339795e+012	
  6.3958477864865293e+012	  6.3958477864865293e+012	
  6.3941420319652432e+012	  6.3941420319652432e+012	
  6.3898349722238291e+012	  6.3898349722238291e+012	
  6.3852507228971943e+012	  6.3852507228971943e+012	
  6.3805745621517920e+012	  6.3805745621517920e+012	
  6.3759942747725020e+012	  6.3759942747725020e+012	
  6.3713633141233291e+012	  6.3713633141233291e+012	
  6.3614236214864795e+012	  6.3614236214864795e+012	
  6.3520757061969785e+012	  6.3520757061969785e+012	
  6.3432788136645244e+012	  6.3432788136645244e+012	
  6.3349731155026377e+012	  6.3349731155026377e+012	
  6.3270833112643545e+012	  6.3270833112643545e+012	
  6.3165672866396816e+012	  6.3165672866396816e+012	
  6.3066255488926729e+012	  6.3066255488926729e+012	
  6.2971749947808457e+012	  6.2971749947808457e+012	
  6.2881657728641543e+012	  6.2881657728641543e+012	
  6.2768863743189775e+012	  6.2768863743189775e+012	
  6.2661187255964697e+012	  6.2661187255964697e+012	
  6.2557834876769102e+012	  6.2557834876769102e+012	
  6.2458909688517988e+012	  6.2458909688517988e+012	
  6.2301097755135850e+012	  6.2301097755135850e+012	
  6.2149861541042344e+012	  6.2149861541042344e+012	
  6.2005290391855605e+012	  6.2005290391855605e+012	
  6.1870335256571738e+012	  6.1870335256571738e+012	
  6.1730718181826650e+012	  6.1730718181826650e+012	
  6.1598804813779326e+012	  6.1598804813779326e+012	
  6.1473987357900752e+012	  6.1473987357900752e+012	
  6.1376800553308262e+012	  6.1376800553308262e+012	
  6.1283153338715098e+012	  6.1283153338715098e+012	
  6.1197833240508857e+012	  6.1197833240508857e+012	
  6.1112451814017207e+012	  6.1112451814017207e+012	
  6.0980286386067705e+012	  6.0980286386067705e+012	
  6.0852591535462393e+012	  6.0852591535462393e+012	
  6.0731578750217373e+012	  6.0731578750217373e+012	
  6.0617992805413730e+012	  6.0617992805413730e+012	
  6.0444507216428701e+012	  6.0444507216428701e+012	
  6.0275652791118154e+012	  6.0275652791118154e+012	
  6.0121105874879912e+012	  6.0121105874879912e+012	
  5.9974711276129707e+012	  5.9974711276129707e+012	
  5.9772447055708340e+012	  5.9772447055708340e+012	
  5.9580059476386182e+012	  5.9580059476386182e+012	
  5.9403922421317021e+012	  5.9403922421317021e+012	
  5.9230815124586611e+012	  5.9230815124586611e+012	
  5.9053097579697354e+012	  5.9053097579697354e+012	
  5.8884143892871084e+012	  5.8884143892871084e+012	
  5.8722407569927139e+012	  5.8722407569927139e+012	
  5.8567949788139199e+012	  5.8567949788139199e+012	
  5.8520330626177930e+012	  5.8520330626177930e+012	
  5.8493418489804072e+012	  5.8493418489804072e+012	
  5.8476499621344043e+012	  5.8476499621344043e+012	
  5.8457775512332344e+012	  5.8457775512332344e+012	
  5.8433317722713408e+012	  5.8433317722713408e+012	
  5.8408727458528877e+012	  5.8408727458528877e+012	
  5.8382207302742500e+012	  5.8382207302742500e+012	
  5.8328299948544687e+012	  5.8328299948544687e+012	
  5.8272077307047520e+012	  5.8272077307047520e+012	
  5.8216929391010713e+012	  5.8216929391010713e+012	
  5.8126950344452158e+012	  5.8126950344452158e+012	
  5.8036048272248184e+012	  5.8036048272248184e+012	
  5.7944519593131631e+012	  5.7944519593131631e+012	
  5.7869186442458936e+012	  5.7869186442458936e+012	
  5.7789438980063330e+012	  5.7789438980063330e+012	
  5.7713463537703389e+012	  5.7713463537703389e+012	
  5.7687134026097588e+012	  5.7687134026097588e+012	
  5.7659445708052061e+012	  5.7659445708052061e+012	
  5.7651559946599141e+012	  5.7651559946599141e+012	
  5.7641959957622148e+012	  5.7641959957622148e+012	
  5.7624834315365195e+012	  5.7624834315365195e+012	
  5.7608115518566172e+012	  5.7608115518566172e+012	
  5.7590206997393955e+012	  5.7590206997393955e+012	
  5.7548437774041904e+012	  5.7548437774041904e+012	
  5.7505973816748779e+012	  5.7505973816748779e+012	
  5.7461292588225254e+012	  5.7461292588225254e+012	
  5.7421811070051406e+012	  5.7421811070051406e+012	
  5.7354628662033691e+012	  5.7354628662033691e+012	
  5.7288988364375928e+012	  5.7288988364375928e+012	
  5.7236343474722520e+012	  5.7236343474722520e+012	
  5.7183754335230107e+012	  5.7183754335230107e+012	
  5.7136270521706826e+012	  5.7136270521706826e+012	
  5.7090296049956543e+012	  5.7090296049956543e+012	
  5.7055754917243154e+012	  5.7055754917243154e+012	
  5.7018784597773916e+012	  5.7018784597773916e+012	
  5.7010318155375723e+012	  5.7010318155375723e+012	
  5.7002000412030586e+012	  5.7002000412030586e+012	
  5.6991526660160146e+012	  5.6991526660160146e+012	
  5.6972283440844043e+012	  5.6972283440844043e+012	
  5.6954063782753936e+012	  5.6954063782753936e+012	
  5.6941013332863682e+012	  5.6941013332863682e+012	
  5.6925556381864590e+012	  5.6925556381864590e+012	
  5.6916510587426182e+012	  5.6916510587426182e+012	
  5.6908440638919111e+012	  5.6908440638919111e+012	
  5.6908797278901719e+012	  5.6908797278901719e+012	
  5.6909815444380146e+012	  5.6909815444380146e+012	
  5.6917738537327275e+012	  5.6917738537327275e+012	
  5.6927517357863594e+012	  5.6927517357863594e+012	
  5.6920037870277598e+012	  5.6920037870277598e+012	
  5.6918729074884697e+012	  5.6918729074884697e+012	
  5.6918945776563730e+012	  5.6918945776563730e+012	
  5.6920432761943760e+012	  5.6920432761943760e+012	
  5.6927574888142139e+012	  5.6927574888142139e+012	
  5.6934036779080625e+012	  5.6934036779080625e+012	
  5.6946389915054297e+012	  5.6946389915054297e+012	
  5.6971966729925557e+012	  5.6971966729925557e+012	
  5.6999497915647871e+012	  5.6999497915647871e+012	
  5.7030441089801270e+012	  5.7030441089801270e+012	
  5.7074390897971338e+012	  5.7074390897971338e+012	
  5.7114122388747500e+012	  5.7114122388747500e+012	
  5.7127663605223291e+012	  5.7127663605223291e+012	
  5.7130287431099473e+012	  5.7130287431099473e+012	
  5.7131258072739307e+012	  5.7131258072739307e+012	
  5.7132480368547734e+012	  5.7132480368547734e+012	
  5.7133660117053525e+012	  5.7133660117053525e+012	
  5.7136849554162744e+012	  5.7136849554162744e+012	
  5.7140818730513525e+012	  5.7140818730513525e+012	
  5.7152508838900723e+012	  5.7152508838900723e+012	
  5.7167425191416416e+012	  5.7167425191416416e+012	
  5.7179817955674883e+012	  5.7179817955674883e+012	
  5.7190018919909990e+012	  5.7190018919909990e+012	
  5.7234815667567012e+012	  5.7234815667567012e+012	
  5.7270378298773848e+012	  5.7270378298773848e+012	
  5.7305066477353828e+012	  5.7305066477353828e+012	
  5.7354423108729609e+012	  5.7354423108729609e+012	
  5.7343564883965312e+012	  5.7343564883965312e+012	
  5.7333243541454863e+012	  5.7333243541454863e+012	
  5.7339205930314238e+012	  5.7339205930314238e+012	
  5.7343517196335996e+012	  5.7343517196335996e+012	
  5.7345476041308926e+012	  5.7345476041308926e+012	
  5.7349775973186475e+012	  5.7349775973186475e+012	
  5.7355306381883096e+012	  5.7355306381883096e+012	
  5.7361021852703271e+012	  5.7361021852703271e+012	
  5.7366979029849141e+012	  5.7366979029849141e+012	
  5.7374288161154551e+012	  5.7374288161154551e+012	
  5.7382697631732725e+012	  5.7382697631732725e+012	
  5.7391201144499121e+012	  5.7391201144499121e+012	
  5.7406593036366465e+012	  5.7406593036366465e+012	
  5.7418640748876768e+012	  5.7418640748876768e+012	
  5.7434061307723242e+012	  5.7434061307723242e+012	
  5.7429414946127500e+012	  5.7429414946127500e+012	
  5.7432970010617539e+012	  5.7432970010617539e+012	
  5.7435630636962432e+012	  5.7435630636962432e+012	
  5.7439470954107627e+012	  5.7439470954107627e+012	
  5.7443715494868291e+012	  5.7443715494868291e+012	
  5.7447177269444873e+012	  5.7447177269444873e+012	
  5.7455802113931094e+012	  5.7455802113931094e+012	
  5.7464936146365371e+012	  5.7464936146365371e+012	
  5.7468565686771904e+012	  5.7468565686771904e+012	
  5.7477298268142617e+012	  5.7477298268142617e+012	
  5.7468658438649707e+012	  5.7468658438649707e+012	
  5.7460446018026973e+012	  5.7460446018026973e+012	
  5.7463235480563594e+012	  5.7463235480563594e+012	
  5.7454702825016328e+012	  5.7454702825016328e+012	
  5.7446162665103828e+012	  5.7446162665103828e+012	
  5.7440495901469111e+012	  5.7440495901469111e+012	
  5.7423963650412471e+012	  5.7423963650412471e+012	
  5.7406421572536123e+012	  5.7406421572536123e+012	
  5.7403276657185420e+012	  5.7403276657185420e+012	
  5.7399424652655703e+012	  5.7399424652655703e+012	
  5.7399051794260469e+012	  5.7399051794260469e+012	
  5.7402195266128047e+012	  5.7402195266128047e+012	
  5.7404266589258623e+012	  5.7404266589258623e+012	
  5.7407805873884521e+012	  5.7407805873884521e+012	
  5.7415160120855088e+012	  5.7415160120855088e+012	
  5.7422708788383867e+012	  5.7422708788383867e+012	
  5.7429752092033027e+012	  5.7429752092033027e+012	
  5.7438407776225361e+012	  5.7438407776225361e+012	
  5.7446600031585264e+012	  5.7446600031585264e+012	
  5.7452296813669600e+012	  5.7452296813669600e+012	
  5.7459015339265889e+012	  5.7459015339265889e+012	
