0.00E+00	1.00E+00	2.00E+00	3.00E+00	4.00E+00	5.00E+00	6.00E+00	7.00E+00	8.00E+00	9.00E+00	1.00E+01	1.10E+01	1.20E+01	1.30E+01	1.40E+01	1.50E+01	1.60E+01	1.70E+01	1.80E+01	1.90E+01	2.00E+01	2.10E+01	2.20E+01	2.30E+01	2.40E+01	2.50E+01	2.60E+01	2.70E+01	2.80E+01	2.90E+01	3.00E+01	3.10E+01	3.20E+01	3.30E+01	3.40E+01	3.50E+01	3.60E+01	3.70E+01	3.80E+01	3.90E+01	4.00E+01	4.10E+01	4.20E+01	4.30E+01	4.40E+01	4.50E+01	4.60E+01	4.70E+01	4.80E+01	4.90E+01	5.00E+01	5.10E+01	5.20E+01	5.30E+01	5.40E+01	5.50E+01	5.60E+01	5.70E+01	5.80E+01	5.90E+01	6.00E+01	6.10E+01	6.20E+01	6.30E+01	6.40E+01	6.50E+01	6.60E+01	6.70E+01	6.80E+01	6.90E+01	7.00E+01
2.47E-01	2.47E-01	4.81E-01	7.15E-01	9.44E-01	1.23E+00	1.52E+00	1.66E+00	1.57E+00	1.44E+00	1.39E+00	1.44E+00	1.53E+00	1.75E+00	2.07E+00	2.35E+00	2.53E+00	2.54E+00	2.44E+00	2.40E+00	2.48E+00	2.49E+00	2.51E+00	2.44E+00	2.21E+00	2.04E+00	2.00E+00	1.99E+00	2.10E+00	2.23E+00	2.34E+00	2.36E+00	2.30E+00	2.26E+00	2.26E+00	2.15E+00	2.12E+00	2.09E+00	2.08E+00	2.05E+00	1.97E+00	1.96E+00	2.03E+00	2.09E+00	2.09E+00	2.05E+00	1.97E+00	1.92E+00	1.94E+00	1.99E+00	1.95E+00	1.63E+00	1.28E+00	1.29E+00	1.54E+00	2.23E+00	2.95E+00	3.44E+00	3.54E+00	3.25E+00	2.84E+00	2.50E+00	2.32E+00	1.93E+00	1.96E+00	2.29E+00	2.79E+00	2.98E+00	2.98E+00	2.98E+00	2.98E+00
2.26E+01	2.27E+01	2.32E+01	2.36E+01	2.41E+01	2.45E+01	2.49E+01	2.53E+01	2.57E+01	2.59E+01	2.59E+01	2.60E+01	2.60E+01	2.61E+01	2.62E+01	2.64E+01	2.66E+01	2.68E+01	2.71E+01	2.73E+01	2.75E+01	2.76E+01	2.77E+01	2.77E+01	2.78E+01	2.78E+01	2.79E+01	2.83E+01	2.87E+01	2.92E+01	2.97E+01	3.01E+01	3.00E+01	2.98E+01	2.97E+01	2.95E+01	2.94E+01	2.95E+01	2.95E+01	2.95E+01	2.96E+01	2.96E+01	2.96E+01	2.97E+01	2.97E+01	2.98E+01	2.98E+01	2.98E+01	2.97E+01	2.97E+01	2.97E+01	2.97E+01	2.97E+01	2.99E+01	3.02E+01	3.04E+01	3.06E+01	3.08E+01	3.09E+01	3.07E+01	3.05E+01	3.03E+01	3.01E+01	2.97E+01	2.97E+01	2.97E+01	2.97E+01	2.97E+01	2.97E+01	2.97E+01	2.97E+01
