  2.8462883404547656e+000	  2.8088539788410523e+000	  2.7058989250371144e+000	  1.6707261099709767e+000	  2.1429595812156541e+000	
  2.8463778811998126e+000	  2.8089524258445366e+000	  2.7059695960009353e+000	  1.6707701085275175e+000	  2.1430480834480345e+000	
  2.8465143957127652e+000	  2.8090994545297963e+000	  2.7060846169999584e+000	  1.6708422055776302e+000	  2.1431764984262029e+000	
  2.8466806681442929e+000	  2.8092757561669726e+000	  2.7062292200295048e+000	  1.6709322950579795e+000	  2.1433282439462942e+000	
  2.8479281568992683e+000	  2.8105817593221363e+000	  2.7073472650420092e+000	  1.6716192131424741e+000	  2.1444332441312510e+000	
  2.8493685977900247e+000	  2.8120791393412508e+000	  2.7086646250688671e+000	  1.6724087499462443e+000	  2.1456800633114366e+000	
  2.8509112824499456e+000	  2.8136828630737045e+000	  2.7100975910223490e+000	  1.6732670963681786e+000	  2.1470002032911801e+000	
  2.8523340238609807e+000	  2.8151754763676693e+000	  2.7114186602165486e+000	  1.6740448838179511e+000	  2.1482192568399490e+000	
  2.8544996462505781e+000	  2.8174596651597397e+000	  2.7134383748456723e+000	  1.6751896435670692e+000	  2.1500653717700282e+000	
  2.8567934860921520e+000	  2.8198760216137146e+000	  2.7156115103124847e+000	  1.6763956741613864e+000	  2.1519946177345481e+000	
  2.8591603765905451e+000	  2.8223803056818184e+000	  2.7178866469034264e+000	  1.6776865017995053e+000	  2.1539718723057799e+000	
  2.8609829090494263e+000	  2.8243561486941893e+000	  2.7196144398757545e+000	  1.6785806477031826e+000	  2.1555066558290901e+000	
  2.8629644260208456e+000	  2.8264644871398024e+000	  2.7214995493609462e+000	  1.6794145920882222e+000	  2.1571360328130531e+000	
  2.8654566442812306e+000	  2.8289895269761800e+000	  2.7240137539883120e+000	  1.6809312742888818e+000	  2.1591306048430927e+000	
  2.8661444544667809e+000	  2.8297557689379333e+000	  2.7247040712653892e+000	  1.6813664311232914e+000	  2.1597072694292558e+000	
  2.8648376401833917e+000	  2.8285151031768425e+000	  2.7233503287654166e+000	  1.6804517264943486e+000	  2.1586904537079938e+000	
  2.8652500980268023e+000	  2.8289482134400403e+000	  2.7237235765332963e+000	  1.6806340769457810e+000	  2.1590304588185369e+000	
  2.8658331255713665e+000	  2.8295357328592798e+000	  2.7243141475477430e+000	  1.6809511955793865e+000	  2.1594925354915997e+000	
  2.8663123512947131e+000	  2.8300254351075891e+000	  2.7247998205183146e+000	  1.6812086365768992e+000	  2.1598730904908368e+000	
  2.8670802505476223e+000	  2.8308315455886048e+000	  2.7255609994517105e+000	  1.6816038215807039e+000	  2.1604932766327432e+000	
