  6.2009918437882394e+000	  6.1194364483826682e+000	  5.8951361061295735e+000	  3.7550405561481388e+000	  4.7585838358188761e+000	
  6.2011869193966485e+000	  6.1196509273786912e+000	  5.8952900715813579e+000	  3.7551394451062010e+000	  4.7587803608938843e+000	
  6.2014852028810701e+000	  6.1199721058588628e+000	  5.8955414858765165e+000	  3.7553018156540090e+000	  4.7590660518163190e+000	
  6.2018489996650112e+000	  6.1203577321248677e+000	  5.8958579966207427e+000	  3.7555048829318132e+000	  4.7594039708258338e+000	
  6.2045760247750001e+000	  6.1232121173121525e+000	  5.8983025575016157e+000	  3.7570522500593819e+000	  4.7618633876828804e+000	
  6.2077528121084278e+000	  6.1265124486374063e+000	  5.9012092911992520e+000	  3.7588413690405442e+000	  4.7646558730238189e+000	
  6.2110444254207025e+000	  6.1299379497273154e+000	  5.9042652918333909e+000	  3.7607443406713310e+000	  4.7675445282491147e+000	
  6.2140489162162895e+000	  6.1330959037544375e+000	  5.9070529769582354e+000	  3.7624564925728037e+000	  4.7701927653171925e+000	
  6.2186925346519830e+000	  6.1379987940884471e+000	  5.9113823983321421e+000	  3.7650012496195209e+000	  4.7742461864328520e+000	
  6.2235867115179673e+000	  6.1431612126257704e+000	  5.9160187082143336e+000	  3.7676728368202750e+000	  4.7784664160817609e+000	
  6.2282742481630002e+000	  6.1481540945815496e+000	  5.9205295201105423e+000	  3.7703966560829740e+000	  4.7825672004554560e+000	
  6.2320474237686421e+000	  6.1522637568369554e+000	  5.9241060511273709e+000	  3.7723316296347877e+000	  4.7858532224105037e+000	
  6.2370391720435210e+000	  6.1575231478452501e+000	  5.9288544215880599e+000	  3.7744611839789637e+000	  4.7898883588355554e+000	
  6.2417687652840081e+000	  6.1623331492509097e+000	  5.9336664540995772e+000	  3.7776052895501597e+000	  4.7938847661122006e+000	
  6.2425480303529275e+000	  6.1632923889210307e+000	  5.9344866609442199e+000	  3.7783111031371259e+000	  4.7947205686338359e+000	
  6.2401379489310624e+000	  6.1610208504969908e+000	  5.9319528256669685e+000	  3.7764207208991731e+000	  4.7927328823288224e+000	
  6.2411567362323268e+000	  6.1620830973612808e+000	  5.9328802602684956e+000	  3.7768760597297439e+000	  4.7935621901822518e+000	
  6.2424373200296754e+000	  6.1633733309704626e+000	  5.9341767510438252e+000	  3.7775927356926915e+000	  4.7945946759274589e+000	
  6.2434651655692068e+000	  6.1644241995426317e+000	  5.9352194309426594e+000	  3.7781652215307133e+000	  4.7954296969632608e+000	
  6.2450939535564389e+000	  6.1661367746910853e+000	  5.9368357458686329e+000	  3.7790367205095285e+000	  4.7967795345113711e+000	
  6.2465543468253788e+000	  6.1676937779868872e+000	  5.9382802794934486e+000	  3.7798354301945261e+000	  4.7980106628144092e+000	
  6.2477534046533538e+000	  6.1689950020341922e+000	  5.9394620876397921e+000	  3.7804540222257166e+000	  4.7990251625779115e+000	
  6.2489421489181138e+000	  6.1702853045414603e+000	  5.9406319793098001e+000	  3.7810511145048169e+000	  4.8000255526857574e+000	
  6.2525995660265625e+000	  6.1742285785733770e+000	  5.9442552516451368e+000	  3.7829136444434988e+000	  4.8030843618651895e+000	
  6.2562193686246221e+000	  6.1781555957482608e+000	  5.9479160124382133e+000	  3.7850437984005003e+000	  4.8062072652424099e+000	
  6.2588269832222583e+000	  6.1810845959280547e+000	  5.9504751921419503e+000	  3.7861363131087673e+000	  4.8083841841010324e+000	
  6.2629304607081142e+000	  6.1854527238711752e+000	  5.9545398827405176e+000	  3.7880230652025597e+000	  4.8116905334328282e+000	
  6.2686635874302858e+000	  6.1910828301090151e+000	  5.9603834996706659e+000	  3.7922633658344749e+000	  4.8165291125958412e+000	
