  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578581002e+000	  2.4036342653033227e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578578781e+000	  2.4036342653033227e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682169361e+000	  2.5134905578581002e+000	  2.4036342653033227e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682171581e+000	  2.5134905578581002e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230755024e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410374382e+000	
  2.4525910682171581e+000	  2.5134905578581002e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410376603e+000	
  2.4525910682171581e+000	  2.5134905578583222e+000	  2.4036342653037668e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691607702e-001	  1.4572521624867107e-001	  1.7723964410378823e+000	
  2.4525910682169361e+000	  2.5134905578585442e+000	  2.4036342653039888e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142157906e-001	  1.1255058899801718e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410374382e+000	
  2.4525910682169361e+000	  2.5134905578585442e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142135702e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410374382e+000	
  2.4525910682171581e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703355774e-001	  5.4042227230755024e-001	  3.2281991142135702e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410372162e+000	
  2.4525910682167140e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142157906e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624889312e-001	  1.7723964410378823e+000	
  2.4525910682167140e+000	  2.5134905578578781e+000	  2.4036342653035447e+000	  7.6762394703333570e-001	  5.4042227230755024e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624889312e-001	  1.7723964410374382e+000	
  2.4525910682169361e+000	  2.5134905578578781e+000	  2.4036342653035447e+000	  7.6762394703355774e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899803938e+000	  4.5911620691585497e-001	  1.4572521624867107e-001	  1.7723964410372162e+000	
  2.4525910682169361e+000	  2.5134905578581002e+000	  2.4036342653033227e+000	  7.6762394703355774e-001	  5.4042227230732820e-001	  3.2281991142157906e-001	  1.1255058899801718e+000	  4.5911620691563293e-001	  1.4572521624844903e-001	  1.7723964410374382e+000	
  2.4525910682169361e+000	  2.5134905578581002e+000	  2.4036342653033227e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899801718e+000	  4.5911620691563293e-001	  1.4572521624867107e-001	  1.7723964410372162e+000	
  2.4525910682169361e+000	  2.5134905578583222e+000	  2.4036342653035447e+000	  7.6762394703355774e-001	  5.4042227230755024e-001	  3.2281991142157906e-001	  1.1255058899801718e+000	  4.5911620691541088e-001	  1.4572521624867107e-001	  1.7723964410374382e+000	
  2.4525910682171581e+000	  2.5134905578583222e+000	  2.4036342653039888e+000	  7.6762394703355774e-001	  5.4042227230755024e-001	  3.2281991142180111e-001	  1.1255058899801718e+000	  4.5911620691541088e-001	  1.4572521624867107e-001	  1.7723964410372162e+000	
  2.4525910682169361e+000	  2.5134905578581002e+000	  2.4036342653037668e+000	  7.6762394703377979e-001	  5.4042227230777229e-001	  3.2281991142180111e-001	  1.1255058899799497e+000	  4.5911620691541088e-001	  1.4572521624889312e-001	  1.7723964410372162e+000	
  2.4278668777542034e+000	  2.4899305102337177e+000	  2.3771406388544136e+000	  7.6255099172484186e-001	  5.3534349879114096e-001	  3.1910592937078874e-001	  1.1246836547789130e+000	  4.5889201579396577e-001	  1.4548089140054010e-001	  1.7629515780090976e+000	
  2.3803564450830539e+000	  2.4445312551875098e+000	  2.3269409672872499e+000	  7.4716815669995107e-001	  5.2036279153067078e-001	  3.0773656137439431e-001	  1.1218994513284564e+000	  4.5805290074452110e-001	  1.4463224346727976e-001	  1.7438448245585825e+000	
  2.3198066908893811e+000	  2.3865474648494533e+000	  2.2634412050164254e+000	  7.2671972720206313e-001	  5.0062429279562615e-001	  2.9258433502166170e-001	  1.1179983630060786e+000	  4.5682337828001351e-001	  1.4342820626223052e-001	  1.7192062713549117e+000	
  2.2476500763639606e+000	  2.3174497648286163e+000	  2.1876444631252490e+000	  7.0411069264775250e-001	  4.7877705823373695e-001	  2.7583800081476539e-001	  1.1136188448048756e+000	  4.5542356028538400e-001	  1.4207047415415452e-001	  1.6899641230836426e+000	
  2.1348983562274881e+000	  2.2094831074190857e+000	  2.0690086715695610e+000	  6.6914370089521391e-001	  4.4490718651934991e-001	  2.4995059282439946e-001	  1.1068202099842051e+000	  4.5324283898406925e-001	  1.3995945541500632e-001	  1.6440863126407912e+000	
  2.0419274285159439e+000	  2.1203016667499242e+000	  1.9715827867983204e+000	  6.3641294338800947e-001	  4.1328106956051158e-001	  2.2568879212614412e-001	  1.1003652238050776e+000	  4.5115285980279474e-001	  1.3794888354912160e-001	  1.6053795811987737e+000	
  1.9629598691113248e+000	  2.0442784504330902e+000	  1.8891635204332236e+000	  6.1356111619037534e-001	  3.9113921536770846e-001	  2.0877748170833321e-001	  1.0958525276403286e+000	  4.4969344721579319e-001	  1.3654364632875726e-001	  1.5728781098640621e+000	
  1.8312787200931435e+000	  1.9176120837678390e+000	  1.7509203428884845e+000	  5.8432160991905846e-001	  3.6249160744117326e-001	  1.8725054653234707e-001	  1.0902074414602669e+000	  4.4790465549060521e-001	  1.3479620608025655e-001	  1.5196985816094966e+000	
  1.6528332018554970e+000	  1.7463665978294518e+000	  1.5621118862447769e+000	  5.4557287168388591e-001	  3.2415111635475391e-001	  1.5882877473627488e-001	  1.0829249876205260e+000	  4.4565714444022575e-001	  1.3255853499982706e-001	  1.4473703792081682e+000	
  1.4467176413341942e+000	  1.5484320265208851e+000	  1.3438319914602648e+000	  4.9528980870405803e-001	  2.7421710178110459e-001	  1.2198407403340994e-001	  1.0736016898420520e+000	  4.4283251081278507e-001	  1.2970827343972147e-001	  1.3621846550204708e+000	
  9.4445398105080791e-001	  1.0630126023938313e+000	  8.1780001292219850e-001	  3.4557237360877124e-001	  1.2601357792085821e-001	  1.2267002592603049e-002	  1.0454237012580414e+000	  4.3434549291609947e-001	  1.2111303888739933e-001	  1.1438190192130104e+000	
  4.0905951027658816e-001	  5.3968462714615306e-001	  2.7013416323873329e-001	  1.3869987753345470e-001	 -7.6778396239096658e-002	 -1.3945851499574946e-001	  1.0044266666200397e+000	  4.2180451911844052e-001	  1.0856768704825548e-001	  8.9216281764104011e-001	
 -1.1364764531096583e-001	  2.2852560995989535e-002	 -2.5020880585580052e-001	 -1.1637772698647186e-001	 -3.2365094596853439e-001	 -3.2673490178103393e-001	  9.4973690123212329e-001	  4.0447772028984197e-001	  9.1680858253617714e-002	  6.2558069071338984e-001	
 -6.1425398605297055e-001	 -4.7441715894613878e-001	 -7.4455669888540132e-001	 -4.0665796863004200e-001	 -6.0077672623470857e-001	 -5.4071942129962913e-001	  8.8141501102723119e-001	  3.8181881875787305e-001	  7.0295082243987395e-002	  3.5092915252077361e-001	
 -9.7091779551472523e-001	 -8.2988791023685948e-001	 -1.0957827645311502e+000	 -6.2177366477478291e-001	 -8.0417744567429228e-001	 -7.0016751358092932e-001	  8.2650231055625412e-001	  3.6286580314559558e-001	  5.2875185137635228e-002	  1.4625500929588142e-001	
 -1.2590332749323752e+000	 -1.1179580101691178e+000	 -1.3783183902511542e+000	 -7.8895172204052066e-001	 -9.6179936799423160e-001	 -8.2456964685218015e-001	  7.8152223509220242e-001	  3.4693866419344133e-001	  3.8468433208649344e-002	 -2.2202124186354588e-002	
 -1.5592396190743374e+000	 -1.4175709408413839e+000	 -1.6757865354203316e+000	 -9.6445588330840160e-001	 -1.1272335560006397e+000	 -9.5560595349108990e-001	  7.3235487818767986e-001	  3.2920410524739374e-001	  2.2598553609531891e-002	 -2.0428504485214827e-001	
 -1.8879080398372938e+000	 -1.7502320188415021e+000	 -1.9894887294243935e+000	 -1.1496411078399937e+000	 -1.3021925819076685e+000	 -1.0939027505600940e+000	  6.7860972056577040e-001	  3.0949819165915216e-001	  5.1259989446439391e-003	 -4.0250601329416824e-001	
 -2.1955659797265881e+000	 -2.0579274788851132e+000	 -2.2957112537768110e+000	 -1.3436860706566023e+000	 -1.4855491387032460e+000	 -1.2391444380069894e+000	  6.2013218961798344e-001	  2.8770342485762157e-001	 -1.4030528726838298e-002	 -6.0402284440186360e-001	
 -2.4897469889196833e+000	 -2.3525992951576313e+000	 -2.5909650310270704e+000	 -1.5444374849213904e+000	 -1.6747124269079761e+000	 -1.3902856631401450e+000	  5.5694681758278186e-001	  2.6373849226835056e-001	 -3.4905947169594498e-002	 -8.0953931631344567e-001	
 -2.8007703579238097e+000	 -2.6690010895273897e+000	 -2.8893312278499561e+000	 -1.7633259896928655e+000	 -1.8804173886334263e+000	 -1.5559005600123132e+000	  4.8479931344935778e-001	  2.3582518577458522e-001	 -5.8977166192741848e-002	 -1.0274750026595392e+000	
 -3.0788017030317638e+000	 -2.9515404933083689e+000	 -3.1564870318124827e+000	 -1.9852861650450082e+000	 -2.0882805121724690e+000	 -1.7246277393411225e+000	  4.0792156172275718e-001	  2.0538453161944581e-001	 -8.4925448899708655e-002	 -1.2345212835895847e+000	
 -3.3127474815005664e+000	 -3.1891173793232586e+000	 -3.3844764298738284e+000	 -2.2064371991433740e+000	 -2.2941419967398291e+000	 -1.8939220118308064e+000	  3.2699802096614050e-001	  1.7247586085145095e-001	 -1.1261037777365868e-001	 -1.4246941686975045e+000	
 -3.5059137320847533e+000	 -3.3870332966851047e+000	 -3.5691675303387571e+000	 -2.4226455118145918e+000	 -2.4937429981685133e+000	 -2.0610008815907799e+000	  2.4294337114261211e-001	  1.3722206552446714e-001	 -1.4182214809732585e-001	 -1.5912252359565615e+000	
 -3.6541647427675850e+000	 -3.5405757287612083e+000	 -3.7061528094208818e+000	 -2.6300090857427350e+000	 -2.6832821832347697e+000	 -2.2230245092116352e+000	  1.5686799100245175e-001	  9.9808635486864361e-002	 -1.7228826660475871e-001	 -1.7278859115957834e+000	
 -3.7693763417393500e+000	 -3.6615474897140343e+000	 -3.8086853759677908e+000	 -2.8761349642796308e+000	 -2.9051144833568410e+000	 -2.4183715268909500e+000	  4.5904111339423181e-002	  4.9251429739216590e-002	 -2.1253732156911731e-001	 -1.8540556813808617e+000	
 -3.8104805872780645e+000	 -3.7075826414332269e+000	 -3.8387081816511071e+000	 -3.0948434164711491e+000	 -3.0983478138686404e+000	 -2.5960611062749717e+000	 -6.3773943763223429e-002	 -3.8305532399363074e-003	 -2.5362364416114946e-001	 -1.9265523923143180e+000	
 -3.7914571097554806e+000	 -3.6936272848945295e+000	 -3.8067765699381084e+000	 -3.2815917502716507e+000	 -3.2593648424983357e+000	 -2.7525282862305156e+000	 -1.6984294596533722e-001	 -5.8793975933779663e-002	 -2.9488902183261168e-001	 -1.9498296852666908e+000	
 -3.7246002535877842e+000	 -3.6313730967894031e+000	 -3.7263893094651168e+000	 -3.4342999243878181e+000	 -3.3871508907337144e+000	 -2.8857473372942977e+000	 -2.7044997874015042e-001	 -1.1500331897928984e-001	 -3.3577143911822649e-001	 -1.9334821186217654e+000	
 -3.6225179370931171e+000	 -3.5321746248446750e+000	 -3.6146118061006760e+000	 -3.5530015920099967e+000	 -3.4826264111302851e+000	 -2.9952932428898293e+000	 -3.6434448616184945e-001	 -1.7187865531287372e-001	 -3.7584966441728263e-001	 -1.8888493105897464e+000	
 -3.4631113721108608e+000	 -3.3746541044169520e+000	 -3.4480100250612322e+000	 -3.6573653881891710e+000	 -3.5610570004297459e+000	 -3.1015785162068488e+000	 -4.7268888521412311e-001	 -2.4419868070901796e-001	 -4.2507687218462653e-001	 -1.8056179206770162e+000	
 -3.2982628518479773e+000	 -3.2127408766878807e+000	 -3.2726618871368185e+000	 -3.7168348690357345e+000	 -3.5997169835286780e+000	 -3.1751431819281306e+000	 -5.6885629246705705e-001	 -3.1602521637186243e-001	 -4.7226779642717265e-001	 -1.7098680708346192e+000	
 -3.1382756915129262e+000	 -3.0549712071272772e+000	 -3.1049128001039428e+000	 -3.7403678336780377e+000	 -3.6082655830534938e+000	 -3.2212700266360805e+000	 -6.5348871326820213e-001	 -3.8678178724205203e-001	 -5.1738537769718818e-001	 -1.6133637527091516e+000	
