53610,1.48,-0.31
53610,1.48,-0.54
53620,1.51,-0.45
53630,1.61,-0.14
53640,1.51,-0.42
53640,1.49,-0.37
53650,1.45,-0.41
53660,1.48,-0.28
53660,1.39,-0.47
53670,1.35,-0.31
53680,1.28,-0.22
53690,1.26,-0.28
53690,1.22,-0.42
53700,1.24,-0.29
53710,1.13,-0.41
53720,1.08,-0.41
53720,1.15,-0.33
53730,1.07,-0.47
53740,1.22,-0.48
53750,1.13,-0.64
53750,1.15,-0.43
53760,1.24,-0.54
53760,1.22,-0.53
53760,1.27,-0.54
53760,1.3,-0.54
53770,1.36,-0.49
53770,1.28,-0.59
53780,1.37,-0.42
53780,1.41,-0.34
53790,1.4,-0.46
53790,1.4,-0.42
53800,1.42,-0.44
53800,1.37,-0.36
53800,1.39,-0.39
53800,1.36,-0.38
53810,1.42,-0.47
53810,1.33,-0.45
53820,1.38,-0.51
53820,1.36,-0.27
53830,1.33,-0.48
53830,1.37,-0.43
53840,1.29,-0.25
53840,1.13,-0.73
53850,1.23,-0.31
53850,1.25,-0.36
53850,1.17,-0.28
53850,1.18,-0.37
53860,0.91,-0.75
53860,1.26,-0.23
53870,1.12,-0.2
53870,1.12,-0.27
53880,1.08,-0.38
53880,1.06,-0.29
53890,0.99,-0.65
53890,0.9,-0.47
53900,0.95,-0.61
53900,0.83,-0.48
53900,0.83,-0.74
53900,0.9,-0.43
53910,0.86,-0.49
53910,0.88,-1.01
53920,0.84,-0.68
53920,0.79,-0.86
53930,0.87,-1.01
53930,0.87,-0.63
53930,1.17,-0.61
53930,1.34,-1.02
53940,1.29,-0.77
53940,1.41,-0.51
53950,1.27,-0.91
53950,1.47,-0.53
53950,1.21,-0.82
53950,1.41,-0.51
53960,1.4,-0.76
53960,1.43,-0.5
53970,1.59,-0.64
53970,1.42,-0.49
53980,1.42,-0.96
53980,1.61,-0.9
53980,1.55,-0.78
53990,1.48,-0.73
54000,1.68,-0.73
54000,1.65,-0.87
54010,1.61,-0.87
54020,1.54,-0.81
54020,1.57,-0.84
54030,1.54,-0.66
54030,1.64,-0.81
54030,1.6,-0.75
54040,1.55,-0.92
54050,1.53,-0.76
54050,1.55,-0.91
54050,1.6,-0.76
54060,1.49,-0.83
54060,1.49,-0.72
54070,1.56,-0.67
54070,1.61,-0.76
54080,1.71,-0.79
54080,1.69,-0.72
54080,1.49,-0.54
54090,1.63,-0.65
54100,1.56,-0.55
54120,1.54,-0.58
54140,1.56,-0.5
54150,1.56,-0.58
54170,1.52,-0.7
54320,2.09,-0.79
54340,2.23,-0.87
54360,2.09,-1
54360,1.96,-0.97
54390,2.12,-0.8
54410,2.03,-0.72
54430,2.14,-0.84
54450,2.05,-0.73
54480,1.85,-0.86
54480,1.75,-1.12
54500,2.05,-0.92
54520,1.99,-0.75
54540,1.95,-0.68
54560,1.8,-0.81
54580,1.79,-0.77
54600,1.95,-0.65
54620,1.74,-0.71
54640,1.77,-0.74
54660,1.8,-0.75
54680,1.85,-0.66
54700,1.9,-0.59
54720,1.86,-0.43
54740,1.85,-0.72
54750,2.07,-0.92
54770,2.1,-0.94
54790,2.04,-0.84
54820,2.12,-0.88
54850,2.11,-0.91
55660,1.6,-0.35
55690,1.4,-0.34
55710,1.42,-0.31
55730,2.57,-0.9
55730,2.54,-0.93
55750,1.67,-0.54
55750,1.74,-0.67
55770,2.45,-0.7
55770,2.43,-0.73
55810,2.97,-0.81
55810,2.89,-0.81
55820,3.21,-0.81
55820,3.3,-0.9
55840,3.08,-0.72
55840,3.11,-0.86
55860,3.09,-0.8
55860,2.96,-0.79
55880,3,-0.66
55880,3,-0.84
55910,2.97,-0.87
55910,2.97,-0.89
55930,2.94,-1.11
55930,3.03,-0.99
55960,2.99,-0.88
55960,2.99,-0.93
55980,3.06,-0.8
55980,3.2,-1.03
56010,3.14,-0.81
56010,3.11,-1.02
56030,3.31,-0.77
56030,3.27,-0.77
56050,3.33,-0.71
56050,3.31,-0.81
56070,3.33,-0.71
56070,3.31,-0.7
56090,3.23,-0.9
56090,3.28,-0.82
56120,3.24,-0.74
56120,3.19,-0.82
56140,3.14,-0.77
56160,3.19,-0.86
56190,3.07,-0.95
56210,3.14,-0.83
56240,3.16,-0.79
56260,3.03,-0.99
56280,3.06,-0.9
56300,3.09,-0.86
56320,3.22,-0.76
56320,3.17,-0.84
56320,3.22,-0.65
56340,3.23,-0.87
56340,3.11,-0.88
56340,3.18,-0.91
56360,3.34,-0.82
56360,3.36,-0.86
56360,3.39,-0.86
56380,3.12,-0.8
56380,3.21,-0.89
56410,3.06,-0.86
56410,3,-0.78
56430,3.39,-0.79
56430,3.46,-0.85
56430,3.45,-1
56450,3.22,-1
56450,3.31,-0.86
56450,3.36,-0.89
56480,3.52,-0.81
56480,3.47,-0.98
56480,3.51,-0.92
56500,3.49,-0.88
56500,3.49,-0.91
56530,3.56,-0.89
56550,3.4,-0.89
56570,3.54,-0.87
56600,3.59,-0.93
56610,3.57,-1.06
56610,3.56,-0.85
56610,3.57,-0.97
56630,3.54,-1.05
56630,3.51,-1.03
56650,3.54,-1.1
56650,3.52,-1.05
56650,3.5,-1.02
56670,3.36,-1.15
56670,3.47,-1.06
56670,3.45,-0.96
56680,3.25,-1.3
56680,3.4,-0.98
56680,3.14,-1.25
56700,3.37,-0.97
56700,3.4,-1.03
56710,3.3,-1.02
56710,3.33,-0.98
56730,3.42,-0.99
56730,3.33,-1.04
56730,3.37,-1.02
56750,3.34,-1.05
56750,3.29,-1.06
56750,3.37,-1.05
56770,3.35,-1.13
56770,3.32,-1.1
56770,3.39,-1.06
56790,3.43,-1.07
56790,3.45,-1
56810,3.41,-1.09
56810,3.38,-1.07
56840,3.29,-1.04
56840,3.22,-1.07
56840,3.23,-1.12
56860,3.15,-1.09
56860,3.15,-1.09
56880,3,-1.03
56880,2.99,-1.01
56880,2.98,-1.11
56910,3.41,-0.99
56910,3.41,-0.94
56910,3.41,-1
56930,3.38,-1.08
56930,3.41,-1.07
56930,3.4,-1.15
56950,3.29,-1.13
56950,3.34,-1.13
56970,3.26,-1.15
56990,3.15,-1.07
56990,3.16,-1.21
57010,3.21,-1.16
57030,3.41,-1.15
57050,3.66,-1.12
57080,3.75,-1.03
57100,3.68,-1.1
57120,3.65,-1.01
57130,3.64,-1.11
57150,3.66,-1.05
57170,3.61,-1.13
57200,3.48,-1.16
57220,3.45,-1.14
57240,3.57,-1.18
57260,3.61,-1.18
57280,3.54,-1.3
57300,3.62,-1.13
57330,3.42,-1.12
57360,3.41,-1.17
57390,3.45,-1.23
57410,3.53,-1.22
57430,3.51,-1.2
57450,3.47,-1.17
57470,3.65,-0.93
