0.626	0.626	0.626	0.626	0.626	0.626	0.626	0.626	0.626	0.626	0.626	0.626	0.62403
0.63006	0.63006	0.63006	0.63006	0.63006	0.63006	0.63006	0.63006	0.63006	0.63006	0.63006	0.63006	0.63006
0.61832	0.61832	0.61832	0.61832	0.61832	0.61832	0.61832	0.61832	0.61832	0.61832	0.61832	0.61832	0.59256
0.6019	0.6019	0.6019	0.6019	0.6019	0.6019	0.6019	0.6019	0.6019	0.6019	0.6019	0.6019	0.59403
0.59623	0.59623	0.59623	0.59623	0.59623	0.59623	0.59623	0.59623	0.59623	0.59623	0.59623	0.59623	0.59623
0.60207	0.60207	0.60207	0.60207	0.60207	0.60207	0.60207	0.60207	0.60207	0.60207	0.60207	0.60207	0.60207
0.60532	0.60532	0.60532	0.60532	0.60532	0.60532	0.60532	0.60532	0.60532	0.60532	0.60532	0.60532	0.60532
0.60444	0.60444	0.60444	0.60444	0.60444	0.60444	0.60444	0.60444	0.60444	0.60444	0.60444	0.60444	0.27732
0.6083	0.6083	0.6083	0.6083	0.6083	0.6083	0.6083	0.6083	0.6083	0.6083	0.6083	0.6083	0.21815
0.60462	0.60462	0.60462	0.60462	0.60462	0.60462	0.60462	0.60462	0.60462	0.60462	0.60462	0.60462	0.18509
0.63475	0.63475	0.63475	0.63475	0.63475	0.63475	0.63475	0.63475	0.63475	0.63475	0.63475	0.63475	0.18095
0.64942	0.64942	0.64942	0.64942	0.64942	0.64942	0.64942	0.64942	0.64942	0.64942	0.64942	0.64942	0.14872
0.64766	0.57098	0.45913	0.64766	0.64766	0.64766	0.64766	0.64766	0.64766	0.60179	0.26937	0.090185	0.022083
0.65582	0.53663	0.39647	0.65582	0.65582	0.65582	0.65582	0.65582	0.65582	0.60134	0.25826	0.089813	0.02259
0.6666	0.46775	0.30224	0.6666	0.6666	0.6666	0.6666	0.6666	0.66658	0.60679	0.26162	0.09252	0.023809
0.67855	0.36162	0.20619	0.67855	0.67855	0.67855	0.67855	0.67855	0.67815	0.60996	0.25988	0.09473	0.025137
0.68774	0.27713	0.17153	0.68774	0.68774	0.68774	0.68774	0.68774	0.68541	0.59651	0.22957	0.091274	0.025344
0.69463	0.16555	0.12147	0.69463	0.69463	0.69463	0.69463	0.69112	0.60973	0.27665	0.10645	0.053896	0.018554
0.70514	0.14454	0.10829	0.70514	0.70514	0.70514	0.70514	0.6968	0.59339	0.24356	0.10204	0.053116	0.018887
0.71207	0.13688	0.10353	0.71207	0.71207	0.71207	0.71207	0.69714	0.56826	0.20933	0.096318	0.051289	0.018738
0.71703	0.13461	0.10223	0.71703	0.71703	0.71703	0.71703	0.69346	0.53442	0.18689	0.09013	0.048957	0.01832
0.72431	0.12747	0.097761	0.72431	0.72431	0.72431	0.72395	0.68973	0.4998	0.17356	0.086127	0.047745	0.018316
0.73896	0.091948	0.073404	0.73896	0.73896	0.73672	0.6976	0.52484	0.19587	0.10205	0.058318	0.035784	0.015626
0.7525	0.085627	0.069425	0.7525	0.7525	0.74955	0.71113	0.54931	0.21667	0.11058	0.063819	0.039438	0.017388
0.76436	0.081903	0.067196	0.76436	0.76436	0.76115	0.72522	0.57857	0.2479	0.12057	0.070045	0.043487	0.019296
0.77319	0.080378	0.066432	0.77319	0.77319	0.76949	0.73427	0.59481	0.26734	0.12717	0.074374	0.046399	0.020724
0.7803	0.079824	0.066309	0.7803	0.7803	0.77585	0.73999	0.60223	0.27688	0.13107	0.077224	0.048436	0.021792
0.78443	0.069648	0.058593	0.78443	0.78161	0.75635	0.66431	0.39537	0.16654	0.098131	0.061433	0.040347	0.019343
0.79109	0.074001	0.062107	0.79106	0.78332	0.7453	0.61634	0.31303	0.14663	0.08872	0.056693	0.037826	0.01854
0.78751	0.075136	0.062802	0.78743	0.77804	0.7346	0.58741	0.27743	0.1368	0.083045	0.053205	0.035571	0.017483
0.78253	0.076872	0.063875	0.78226	0.77015	0.71781	0.54213	0.23268	0.12429	0.075804	0.048749	0.032685	0.016126
0.78121	0.07793	0.06462	0.78104	0.76964	0.71859	0.5456	0.2347	0.12438	0.075623	0.048515	0.032467	0.015976
0.77354	0.090552	0.073755	0.77354	0.77354	0.77354	0.76463	0.70211	0.4548	0.16799	0.091278	0.053934	0.022417
0.76607	0.096972	0.078039	0.76607	0.76607	0.76607	0.75373	0.67503	0.38579	0.14812	0.080962	0.048075	0.020109
0.75986	0.10414	0.082856	0.75986	0.75986	0.75986	0.74629	0.65918	0.35142	0.13825	0.075463	0.044777	0.018709
