2.903	2.903	2.903	2.903	2.903	2.903	2.903	2.903	2.903	2.903	2.903	2.903	2.903
2.9287	2.9287	2.9287	2.9287	2.9287	2.9287	2.9287	2.9287	2.9287	2.9287	2.9287	2.9287	2.9287
2.9709	2.9709	2.9709	2.9709	2.9709	2.9709	2.9709	2.9709	2.9709	2.9709	2.9709	2.9709	2.9709
3.0717	3.0717	3.0717	3.0717	3.0717	3.0717	3.0717	3.0717	3.0717	3.0717	3.0717	3.0717	3.0717
3.1339	3.1339	3.1339	3.1339	3.1339	3.1339	3.1339	3.1339	3.1339	3.1339	3.1339	3.1339	3.1339
3.1513	3.1513	3.1513	3.1513	3.1513	3.1513	3.1513	3.1513	3.1513	3.1513	3.1513	3.1513	3.1513
3.1297	3.1297	3.1297	3.1297	3.1297	3.1297	3.1297	3.1297	3.1297	3.1297	3.1297	3.1297	3.1297
3.1512	3.1512	3.1512	3.1512	3.1512	3.1512	3.1512	3.1512	3.1512	3.1512	3.1512	3.1512	3.1512
3.1041	3.1041	3.1041	3.1041	3.1041	3.1041	3.1041	3.1041	3.1041	3.1041	3.1041	3.1041	3.1041
3.0936	3.0936	3.0936	3.0936	3.0936	3.0936	3.0936	3.0936	3.0936	3.0936	3.0936	3.0936	3.0936
3.1491	3.1491	3.1491	3.1491	3.1491	3.1491	3.1491	3.1491	3.1491	3.1491	3.1491	3.1491	3.1491
3.2095	3.2095	3.2095	3.2095	3.2095	3.2095	3.2095	3.2095	3.2095	3.2095	3.2095	3.2095	3.2095
3.2631	3.2631	3.2631	3.2631	3.2631	3.2631	3.2631	3.2631	3.2631	3.2631	3.2631	3.2631	3.2631
3.3594	3.3594	3.3594	3.3594	3.3594	3.3594	3.3594	3.3594	3.3594	3.3594	3.3594	3.3594	3.3594
3.513	3.513	3.513	3.513	3.513	3.513	3.513	3.513	3.513	3.513	3.513	3.513	3.513
3.7011	3.7011	3.7011	3.7011	3.7011	3.7011	3.7011	3.7011	3.7011	3.7011	3.7011	3.7011	3.7011
3.6891	3.6891	3.6891	3.6891	3.6891	3.6891	3.6891	3.6891	3.6891	3.6891	3.6891	3.6891	3.6891
3.6075	3.6075	3.6075	3.6075	3.6075	3.6075	3.6075	3.6075	3.6075	3.6075	3.6075	3.6075	3.6075
3.6599	3.6599	3.6599	3.6599	3.6599	3.6599	3.6599	3.6599	3.6599	3.6599	3.6599	3.6599	3.6599
3.733	3.733	3.733	3.733	3.733	3.733	3.733	3.733	3.733	3.733	3.733	3.733	3.733
3.8936	3.8936	3.8936	3.8936	3.8936	3.8936	3.8936	3.8936	3.8936	3.8936	3.8936	3.8936	3.8936
4.1345	4.1345	4.1345	4.1345	4.1345	4.1345	4.1345	4.1345	4.1345	4.1345	4.1345	4.1345	4.1345
4.2934	4.2934	4.2934	4.2934	4.2934	4.2934	4.2934	4.2934	4.2934	4.2934	4.2934	4.2934	4.2934
4.4152	4.4152	4.4152	4.4152	4.4152	4.4152	4.4152	4.4152	4.4152	4.4152	4.4152	4.4152	4.4152
4.6136	4.6136	4.6136	4.6136	4.6136	4.6136	4.6136	4.6136	4.6136	4.6136	4.6136	4.6136	4.6136
4.7613	4.7613	4.7613	4.7613	4.7613	4.7613	4.7613	4.7613	4.7613	4.7613	4.7613	4.7613	4.7613
4.517	4.517	4.517	4.517	4.517	4.517	4.517	4.517	4.517	4.517	4.517	4.517	4.517
4.2523	4.2523	4.2523	4.2523	4.2523	4.2523	4.2523	4.2523	4.2523	4.2523	4.2523	4.2523	4.2523
4.3154	4.3154	4.3154	4.3154	4.3154	4.3154	4.3154	4.3154	4.3154	4.3154	4.3154	4.3154	4.3154
4.5823	4.5823	4.5823	4.5823	4.5823	4.5823	4.5823	4.5823	4.5823	4.5823	4.5823	4.5823	4.5823
4.8222	4.8222	4.8222	4.8222	4.8222	4.8222	4.8222	4.8222	4.8222	4.8222	4.8222	4.8222	4.8222
4.491	4.491	4.491	4.491	4.491	4.491	4.491	4.491	4.491	4.491	4.491	4.491	4.491
4.4978	4.4978	4.4978	4.4978	4.4978	4.4978	4.4978	4.4978	4.4978	4.4978	4.4978	4.4978	4.4978
4.3582	4.3582	4.3582	4.3582	4.3582	4.3582	4.3582	4.3582	4.3582	4.3582	4.3582	4.3582	4.3582
4.751	4.751	4.751	4.751	4.751	4.751	4.751	4.751	4.751	4.751	4.751	4.751	4.751
4.6267	4.6267	4.6267	4.6267	4.6267	4.6267	4.6267	4.6267	4.6267	4.6267	4.6267	4.6267	4.6267
4.188	4.188	4.188	4.188	4.188	4.188	4.188	4.188	4.188	4.188	4.188	4.188	4.188
4.279	4.279	4.279	4.279	4.279	4.279	4.279	4.279	4.279	4.279	4.279	4.279	4.279
4.459	4.459	4.459	4.459	4.459	4.459	4.459	4.459	4.459	4.459	4.459	4.459	4.459
