0.77906	0.83179	0.74081	-0.54027	-0.69848	-0.8453	-0.088371	-0.61715	-0.86147	0.42552	NaN	NaN	NaN
1.0679	1.1203	1.0277	-0.34813	-0.51933	-0.67662	0.10823	-0.45462	-0.71382	0.65652	NaN	NaN	NaN
1.1171	1.1699	1.0775	-0.3013	-0.47324	-0.6306	0.16319	-0.40444	-0.6658	0.71544	NaN	NaN	NaN
1.1702	1.2233	1.1312	-0.25105	-0.42382	-0.5813	0.22171	-0.35091	-0.61451	0.77815	NaN	NaN	NaN
1.23	1.2834	1.1916	-0.19592	-0.36976	-0.52757	0.28519	-0.29305	-0.55917	0.84649	NaN	NaN	NaN
1.3073	1.3524	1.2566	-0.12983	-0.3098	-0.46963	0.3584	-0.22642	-0.49562	0.92524	NaN	NaN	NaN
1.3731	1.4185	1.323	-0.065933	-0.24672	-0.40663	0.43113	-0.15887	-0.43039	1.0023	NaN	NaN	NaN
1.4504	1.496	1.4005	-0.0015346	-0.18444	-0.34554	0.50371	-0.09428	-0.36931	1.0823	NaN	NaN	NaN
1.5386	1.5841	1.4884	0.057218	-0.12974	-0.29371	0.56957	-0.040614	-0.32092	1.1603	NaN	NaN	NaN
1.5617	1.6071	1.5116	0.069877	-0.1185	-0.28314	0.58983	-0.02589	-0.30847	1.1863	NaN	NaN	NaN
1.5694	1.6058	1.5066	0.073257	-0.12013	-0.28566	0.5994	-0.018554	-0.3021	1.1979	NaN	NaN	NaN
1.5713	1.6078	1.5094	0.089576	-0.10201	-0.26531	0.62623	0.0099622	-0.27279	1.2227	NaN	NaN	NaN
1.5708	1.6075	1.51	0.10721	-0.08213	-0.24281	0.65458	0.041027	-0.24051	1.2479	NaN	NaN	NaN
1.5626	1.5996	1.5032	0.12826	-0.057507	-0.21441	0.68719	0.079315	-0.19976	1.274	NaN	NaN	NaN
1.5617	1.5992	1.5039	0.16005	-0.021797	-0.1746	0.73139	0.12972	-0.14668	1.3111	NaN	NaN	NaN
1.6277	1.6454	1.5632	0.22882	0.040203	-0.10476	0.81179	0.20832	-0.068704	1.392	NaN	NaN	NaN
1.6849	1.7028	1.6212	0.29177	0.10359	-0.040193	0.88626	0.28061	0.0025997	1.4681	NaN	NaN	NaN
1.7475	1.7654	1.6843	0.34879	0.15968	0.015865	0.9534	0.34266	0.062447	1.54	NaN	NaN	NaN
1.8118	1.8297	1.749	0.39975	0.20877	0.06409	1.0134	0.39558	0.11232	1.607	NaN	NaN	NaN
1.8735	1.8913	1.8111	0.45269	0.26037	0.11529	1.0756	0.45194	0.16614	1.6749	NaN	NaN	NaN
1.9474	1.9556	1.8722	0.5173	0.31887	0.17257	1.1488	0.51997	0.23182	1.7525	NaN	NaN	NaN
2.0253	2.0336	1.9504	0.58447	0.38477	0.2378	1.2235	0.59011	0.29976	1.8317	NaN	NaN	NaN
2.0989	2.1073	2.0243	0.64975	0.44907	0.30162	1.2956	0.65844	0.36628	1.9073	NaN	NaN	NaN
2.1711	2.1796	2.0967	0.70997	0.50773	0.35906	1.3583	0.71707	0.42295	1.9741	NaN	NaN	NaN
2.1122	2.0934	1.9078	0.65175	0.47439	0.74182	0.74279	0.49101	0.95063	1.9988	2.391	0.68242	1.1977
2.1869	2.1681	1.9838	0.69923	0.52222	0.79507	0.78622	0.53403	0.99742	2.0596	2.4677	0.73429	1.2578
2.2516	2.2238	2.0336	0.74802	0.57148	0.83567	0.82972	0.5822	1.0426	2.1126	2.5539	0.79979	1.3379
2.356	2.3273	2.138	0.82427	0.64669	0.91786	0.90055	0.6517	1.1173	2.2027	2.659	0.87894	1.4255
2.4621	2.4322	2.2438	0.90973	0.73012	1.0071	0.9857	0.73399	1.2057	2.3048	2.7666	0.9652	1.5184
2.563	2.5321	2.3445	0.99308	0.81137	1.0935	1.0704	0.81553	1.2933	2.4052	2.8694	1.0489	1.6079
2.6601	2.6282	2.4414	1.0712	0.88749	1.1749	1.1495	0.89157	1.3754	2.5007	2.9684	1.1277	1.693
2.7932	2.7622	2.5553	1.1356	0.95322	1.236	1.2096	0.95134	1.4437	2.6053	3.1298	1.2108	1.8049
2.8354	2.804	2.5999	1.1474	0.96398	1.2541	1.232	0.97094	1.4704	2.6465	3.1793	1.2246	1.8289
2.8668	2.8353	2.634	1.1561	0.97203	1.2676	1.2537	0.9901	1.4956	2.6823	3.2183	1.2348	1.8472
2.899	2.8674	2.6688	1.1702	0.98536	1.2856	1.283	1.0164	1.528	2.7233	3.2584	1.2496	1.8689
2.9284	2.8967	2.7012	1.1675	0.98215	1.2895	1.2901	1.0212	1.5393	2.7498	3.2951	1.2497	1.8796
2.9732	2.9441	2.7309	1.1763	0.99688	1.2915	1.3055	1.0393	1.5591	2.7878	3.375	1.2801	1.9311
3.0407	3.0106	2.8009	1.2024	1.0203	1.3253	1.3407	1.0704	1.5999	2.8502	3.4493	1.3072	1.9716
3.1101	3.079	2.8726	1.2323	1.0473	1.3625	1.3809	1.1062	1.6454	2.9163	3.5255	1.3375	2.0147
3.1794	3.1474	2.9443	1.2595	1.0717	1.3976	1.4172	1.1384	1.6874	2.98	3.6016	1.3655	2.0563
3.2469	3.2141	3.0145	1.2784	1.0878	1.4256	1.4426	1.16	1.719	3.0361	3.6755	1.3859	2.0921
3.3457	3.3098	3.0924	1.2531	1.0586	1.4043	1.399	1.115	1.6883	3.0606	3.7747	1.3684	2.1092
3.4049	3.3666	3.1486	1.2586	1.0606	1.415	1.4116	1.1246	1.7073	3.0994	3.8342	1.3724	2.1273
