 -6.0032764487583101e-001	 -6.0032764487583101e-001	 -6.0032764487583101e-001	 -6.0032764487616408e-001	 -6.0032764487616408e-001	 -6.0032764487594203e-001	 -6.0032764487527590e-001	 -6.0032764487594203e-001	 -6.0032764487594203e-001	 -6.0032764487594203e-001	 -6.0032764487616408e-001	 -6.0032764487583101e-001	 -6.0032764487616408e-001	
 -6.0032764504758251e-001	 -6.0032764504758251e-001	 -6.0032764490602908e-001	 -6.0032764490614010e-001	 -6.0032764490614010e-001	 -6.0032764490747237e-001	 -6.0032764495976387e-001	 -6.0032764563344720e-001	 -6.0032764679851525e-001	 -6.0032764868467314e-001	 -6.0032765139506061e-001	 -6.0032765493800433e-001	 -6.0032766417916772e-001	
 -6.0032764556883222e-001	 -6.0032764556883222e-001	 -6.0032764499706737e-001	 -6.0032764499728941e-001	 -6.0032764499728941e-001	 -6.0032764500272950e-001	 -6.0032764521589232e-001	 -6.0032764792239401e-001	 -6.0032765257012066e-001	 -6.0032765999773474e-001	 -6.0032767044715385e-001	 -6.0032768371864886e-001	 -6.0032771630058601e-001	
 -6.0032764658035642e-001	 -6.0032764658035642e-001	 -6.0032764517425896e-001	 -6.0032764517436998e-001	 -6.0032764517436998e-001	 -6.0032764518724857e-001	 -6.0032764571316122e-001	 -6.0032765234763197e-001	 -6.0032766364681578e-001	 -6.0032768145390492e-001	 -6.0032770597373553e-001	 -6.0032773620932733e-001	 -6.0032780601515512e-001	
 -6.0032773121199146e-001	 -6.0032773121199146e-001	 -6.0032766026130169e-001	 -6.0032766026163475e-001	 -6.0032766026163475e-001	 -6.0032766091044909e-001	 -6.0032768778883749e-001	 -6.0032799779985435e-001	 -6.0032842772916872e-001	 -6.0032893238526341e-001	 -6.0032941487386804e-001	 -6.0032981580215861e-001	 -6.0033034879158897e-001	
 -6.0032791996422752e-001	 -6.0032791996422752e-001	 -6.0032769426243693e-001	 -6.0032769426310306e-001	 -6.0032769426310306e-001	 -6.0032769634510430e-001	 -6.0032778219165639e-001	 -6.0032873736426406e-001	 -6.0032996190495513e-001	 -6.0033124867053811e-001	 -6.0033230512435143e-001	 -6.0033306371087836e-001	 -6.0033392760472370e-001	
 -6.0032823330047336e-001	 -6.0032823330047336e-001	 -6.0032775127505378e-001	 -6.0032775127605298e-001	 -6.0032775127605298e-001	 -6.0032775575813435e-001	 -6.0032793998110456e-001	 -6.0032992334468904e-001	 -6.0033227732392280e-001	 -6.0033450460794668e-001	 -6.0033613073084968e-001	 -6.0033718547347625e-001	 -6.0033827946082141e-001	
 -6.0032997952208511e-001	 -6.0032997952208511e-001	 -6.0032807612653283e-001	 -6.0032807612819816e-001	 -6.0032807612819816e-001	 -6.0032809430998757e-001	 -6.0032883444327556e-001	 -6.0033609233145491e-001	 -6.0034309814449571e-001	 -6.0034834785505087e-001	 -6.0035150629877965e-001	 -6.0035330035035361e-001	 -6.0035499450283858e-001	
 -6.0033332641706849e-001	 -6.0033332641706849e-001	 -6.0032871298287827e-001	 -6.0032871298454360e-001	 -6.0032871298454360e-001	 -6.0032875839366451e-001	 -6.0033058654596072e-001	 -6.0034730379687762e-001	 -6.0036091563342442e-001	 -6.0036943519414798e-001	 -6.0037396078782557e-001	 -6.0037639402810150e-001	 -6.0037866398943152e-001	
 -6.0033875971887696e-001	 -6.0033875971887696e-001	 -6.0032976951995831e-001	 -6.0032976952140160e-001	 -6.0032976952140160e-001	 -6.0032986139102462e-001	 -6.0033350827348730e-001	 -6.0036485493986103e-001	 -6.0038650360605406e-001	 -6.0039815557133558e-001	 -6.0040390357585238e-001	 -6.0040694876384304e-001	 -6.0040979121467331e-001	
 -6.0034674033349056e-001	 -6.0034674033349056e-001	 -6.0033135498560597e-001	 -6.0033135498716028e-001	 -6.0033135498716028e-001	 -6.0033151976968124e-001	 -6.0033794512992511e-001	 -6.0038995709132958e-001	 -6.0042024067441524e-001	 -6.0043458797687244e-001	 -6.0044139563564247e-001	 -6.0044499264289009e-001	 -6.0044834796713076e-001	
 -6.0037051640893235e-001	 -6.0037051640893235e-001	 -6.0033626153610520e-001	 -6.0033626153721542e-001	 -6.0033626175559629e-001	 -6.0033667851666639e-001	 -6.0034144407583589e-001	 -6.0046047491890686e-001	 -6.0050567492397899e-001	 -6.0052364180673834e-001	 -6.0053191741205048e-001	 -6.0053629258627339e-001	 -6.0054037726209319e-001	
 -6.0038179068577779e-001	 -6.0038179068577779e-001	 -6.0033863698716328e-001	 -6.0033863698827350e-001	 -6.0033863746533633e-001	 -6.0033918835400435e-001	 -6.0034172774781069e-001	 -6.0049383097060538e-001	 -6.0054255157870884e-001	 -6.0056110247830308e-001	 -6.0056966854526994e-001	 -6.0057419704184767e-001	 -6.0057846300398676e-001	
 -6.0039470685924190e-001	 -6.0039470685924190e-001	 -6.0034140030207350e-001	 -6.0034140030340577e-001	 -6.0034140128140123e-001	 -6.0034211848292163e-001	 -6.0034177351009355e-001	 -6.0053046821584299e-001	 -6.0058147170127807e-001	 -6.0060046959198310e-001	 -6.0060927077210113e-001	 -6.0061391450005885e-001	 -6.0061840715286419e-001	
 -6.0040928161431140e-001	 -6.0040928161408935e-001	 -6.0034456761193233e-001	 -6.0034456761337562e-001	 -6.0034456958679705e-001	 -6.0034549065179910e-001	 -6.0034176743173351e-001	 -6.0057001634838958e-001	 -6.0062230034341191e-001	 -6.0064152256800174e-001	 -6.0065054186020372e-001	 -6.0065540637033177e-001	 -6.0065999896863342e-001	
 -6.0042552033434671e-001	 -6.0042552033423569e-001	 -6.0034815286513776e-001	 -6.0034815285414656e-001	 -6.0034815669940400e-001	 -6.0034932550401265e-001	 -6.0034175674250623e-001	 -6.0061248383647126e-001	 -6.0066551022019965e-001	 -6.0068507544652761e-001	 -6.0069435186027587e-001	 -6.0069930677864036e-001	 -6.0070404021994595e-001	
 -6.0045816334475255e-001	 -6.0045816334464153e-001	 -6.0035552985193696e-001	 -6.0035552956061444e-001	 -6.0035554068349484e-001	 -6.0035727599772049e-001	 -6.0034171213507737e-001	 -6.0069342190149921e-001	 -6.0074659245079598e-001	 -6.0076643790851758e-001	 -6.0077578235129270e-001	 -6.0078069171332071e-001	 -6.0078536474938993e-001	
