12.28,8.09
12.72,8.03
13.25,8.00
13.48,8.00
13.72,8.01
13.83,7.98
14.17,7.97
14.31,7.96
14.80,7.85
15.04,7.89
15.56,7.93
15.87,7.83
16.38,8.03
11.80,8.00
13.60,8.02
14.94,7.88
12.72,7.80
12.72,7.75
