0.0,,,266,249,283
0.5,,,293,265,321
0.9,,,278,254,302
1.5,,,279,263,294
2.1,,,274,260,289
2.6,,,258,251,266
2.8,,,283,272,294
2.9,,,399,361,437
3.0,,,402,365,439
3.0,,,428,383,473
3.2,,,336,315,357
3.5,,,366,340,393
33.0,,,626,553,712
33.2,,,789,685,910
33.3,,,1108,958,1286
33.5,,,1161,998,1359
33.6,,,764,672,879
34.0,,,960,828,1128
34.2,,,1075,921,1269
34.4,,,1048,830,1350
34.6,,,877,689,1141
