170.495	17.05882353	54.98294118	0.13	1.07
170.505	15.88235294	54.98411765	0.12	1.07
170.51	15.29411765	54.98470588	0.115	1.07
170.525	13.52941176	54.98647059	0.1	1.12
170.535	12.35294118	54.98764706	0.09	1.04
170.545	11.17647059	54.98882353	0.08	1.03
170.555	10	54.99	0.07	1.1
170.56	9.411764706	54.99058824	0.065	1.11
170.575	7.647058824	54.99235294	0.05	1.09
170.585	6.470588235	54.99352941	0.04	1.03
170.595	5.294117647	54.99470588	0.03	1.05
170.61	3.529411765	54.99647059	0.015	1.13
170.625	1.764705882	54.99823529	0	1.09
170.635	0.588235294	54.99941176	-0.01	2.25
170.645	-0.5	55.0005	-0.02	2.24
170.655	-1.142857143	55.00114286	-0.03	2.1
170.66	-1.428571429	55.00142857	-0.035	2.15
170.665	-1.714285714	55.00171429	-0.04	2.26
170.685	-2.857142857	55.00285714	-0.06	2.29
170.695	-3.428571429	55.00342857	-0.07	2.38
170.705	-4	55.004	-0.08	2.33
170.71	-4.285714286	55.00428571	-0.085	2.28
170.715	-4.571428571	55.00457143	-0.09	2.41
170.725	-5.142857143	55.00514286	-0.1	2.4
170.745	-6.285714286	55.00628571	-0.12	2.34
170.755	-6.857142857	55.00685714	-0.13	2.41
170.76	-7.142857143	55.00714286	-0.135	2.43
170.765	-7.428571429	55.00742857	-0.14	2.48
170.775	-8	55.008	-0.15	2.59
170.785	-8.571428571	55.00857143	-0.16	2.5
170.795	-9.142857143	55.00914286	-0.17	2.38
170.81	-10	55.01	-0.185	2.38
170.815	-10.28571429	55.01028571	-0.19	2.38
170.825	-10.85714286	55.01085714	-0.2	2.43
170.835	-11.42857143	55.01142857	-0.21	2.43
170.845	-12	55.012	-0.22	2.38
170.86	-12.85714286	55.01285714	-0.235	2.4
170.865	-13.14285714	55.01314286	-0.24	2.37
170.875	-13.71428571	55.01371429	-0.25	2.34
170.895	-14.85714286	55.01485714	-0.27	2.28
170.905	-15.42857143	55.01542857	-0.28	2.29
170.91	-15.71428571	55.01571429	-0.285	2.23
170.915	-16	55.016	-0.29	2.19
170.925	-16.57142857	55.01657143	-0.3	2.3
170.935	-17.14285714	55.01714286	-0.31	2.22
170.955	-18.28571429	55.01828571	-0.33	2.26
170.96	-18.57142857	55.01857143	-0.335	2.29
170.965	-18.85714286	55.01885714	-0.34	2.14
170.975	-19.42857143	55.01942857	-0.35	2.12
170.985	-20	55.02	-0.36	2.13
170.995	-20.57142857	55.02057143	-0.37	2.12
171.005	-21.14285714	55.02114286	-0.38	2.2
171.01	-21.42857143	55.02142857	-0.385	2.23
171.015	-21.71428571	55.02171429	-0.39	2.2
171.025	-22.28571429	55.02228571	-0.4	2.22
171.035	-22.85714286	55.02285714	-0.41	2.19
171.045	-23.42857143	55.02342857	-0.42	2.16
171.055	-24	55.024	-0.43	2.29
171.06	-24.28571429	55.02428571	-0.435	2.22
171.065	-24.57142857	55.02457143	-0.44	2.02
171.075	-25.14285714	55.02514286	-0.45	1.98
171.085	-25.71428571	55.02571429	-0.46	1.87
171.095	-26.28571429	55.02628571	-0.47	1.94
171.105	-26.85714286	55.02685714	-0.48	2.16
171.11	-27.14285714	55.02714286	-0.485	2.13
171.115	-27.42857143	55.02742857	-0.49	2.07
171.135	-28.57142857	55.02857143	-0.51	2.05
171.145	-29.14285714	55.02914286	-0.52	2.03
171.155	-29.71428571	55.02971429	-0.53	2.09
171.16	-30	55.03	-0.535	2.15
171.165	-30.28571429	55.03028571	-0.54	2
171.175	-30.85714286	55.03085714	-0.55	1.95
171.185	-31.42857143	55.03142857	-0.56	2.12
171.195	-32	55.032	-0.57	1.98
171.205	-32.57142857	55.03257143	-0.58	1.96
171.21	-32.85714286	55.03285714	-0.585	2.08
171.215	-33.14285714	55.03314286	-0.59	2.01
171.225	-33.71428571	55.03371429	-0.6	1.89
171.235	-34.28571429	55.03428571	-0.61	1.74
171.245	-34.85714286	55.03485714	-0.62	1.7
171.255	-35.42857143	55.03542857	-0.63	1.89
171.26	-35.71428571	55.03571429	-0.635	2.07
171.265	-36	55.036	-0.64	2.07
171.275	-36.57142857	55.03657143	-0.65	1.95
171.285	-37.14285714	55.03714286	-0.66	1.97
171.295	-37.71428571	55.03771429	-0.67	2.02
171.305	-38.28571429	55.03828571	-0.68	2.02
171.31	-38.57142857	55.03857143	-0.685	2.08
171.315	-38.85714286	55.03885714	-0.69	2.09
171.325	-39.42857143	55.03942857	-0.7	2.1
171.335	-40	55.04	-0.71	2.11
171.345	-40.57142857	55.04057143	-0.72	2.02
171.355	-41.14285714	55.04114286	-0.73	1.94
171.36	-41.42857143	55.04142857	-0.735	2.06
171.43	-45.42857143	55.04542857	-0.805	2.16
171.455	-46.85714286	55.04685714	-0.83	2.15
171.48	-48.28571429	55.04828571	-0.855	2.17
171.515	-50.28571429	55.05028571	-0.89	2.24
171.53	-51.14285714	55.05114286	-0.905	2.26
171.555	-52.57142857	55.05257143	-0.93	2.24
171.58	-54	55.054	-0.955	2.21
171.615	-56	55.056	-0.99	2.25
171.63	-56.85714286	55.05685714	-1.005	2.31
171.655	-58.28571429	55.05828571	-1.03	2.25
171.68	-59.71428571	55.05971429	-1.055	2.27
171.715	-61.71428571	55.06171429	-1.09	2.24
171.73	-62.57142857	55.06257143	-1.105	2.2
171.755	-64	55.064	-1.13	2.22
171.78	-65.42857143	55.06542857	-1.155	2.21
171.815	-67.42857143	55.06742857	-1.19	2.23
171.83	-68.28571429	55.06828571	-1.205	2.23
171.855	-69.71428571	55.06971429	-1.23	2.24
171.88	-71.14285714	55.07114286	-1.255	2.24
171.915	-73.14285714	55.07314286	-1.29	2.25
171.93	-74	55.074	-1.305	2.25
171.955	-75.42857143	55.07542857	-1.33	2.24
171.98	-76.85714286	55.07685714	-1.355	2.23
172.015	-78.85714286	55.07885714	-1.39	2.24
172.03	-79.71428571	55.07971429	-1.405	2.23
172.055	-81.14285714	55.08114286	-1.43	2.26
172.08	-82.57142857	55.08257143	-1.455	2.31
172.115	-84.57142857	55.08457143	-1.49	2.32
172.13	-85.42857143	55.08542857	-1.505	2.31
172.155	-86.85714286	55.08685714	-1.53	2.3
172.18	-88.28571429	55.08828571	-1.555	2.28
172.215	-90.28571429	55.09028571	-1.59	2.31
172.23	-91.14285714	55.09114286	-1.605	2.37
172.255	-92.57142857	55.09257143	-1.63	2.41
172.28	-94	55.094	-1.655	2.41
172.315	-96	55.096	-1.69	2.37
172.33	-96.85714286	55.09685714	-1.705	2.37
172.355	-98.28571429	55.09828571	-1.73	2.4
172.38	-99.71428571	55.09971429	-1.755	2.41
172.415	-101.7142857	55.10171429	-1.79	2.44
172.43	-102.5714286	55.10257143	-1.805	2.41
172.455	-104	55.104	-1.83	2.38
172.48	-105.4285714	55.10542857	-1.855	2.36
172.515	-107.4285714	55.10742857	-1.89	2.36
172.555	-109.7142857	55.10971429	-1.93	2.44
172.58	-111.1428571	55.11114286	-1.955	2.48
172.59	-111.7142857	55.11171429	-1.965	2.4
172.615	-113.1428571	55.11314286	-1.99	2.39
172.64	-114.5714286	55.11457143	-2.015	2.42
172.69	-117.4285714	55.11742857	-2.065	2.44
172.715	-118.8571429	55.11885714	-2.09	2.46
172.74	-120.2857143	55.12028571	-2.115	2.43
172.765	-121.7142857	55.12171429	-2.14	2.47
172.79	-123.1428571	55.12314286	-2.165	2.51
172.815	-124.5714286	55.12457143	-2.19	2.45
172.84	-126	55.126	-2.215	2.44
172.865	-127.4285714	55.12742857	-2.24	2.49
172.89	-128.8571429	55.12885714	-2.265	2.49
172.915	-130.2857143	55.13028571	-2.29	2.41
172.94	-131.7142857	55.13171429	-2.315	2.39
172.965	-133.1428571	55.13314286	-2.34	2.46
172.99	-134.5714286	55.13457143	-2.365	2.46
173.015	-136	55.136	-2.39	2.45
173.04	-137.4285714	55.13742857	-2.415	2.51
173.065	-138.8571429	55.13885714	-2.44	2.53
173.09	-140.2857143	55.14028571	-2.465	2.48
173.115	-141.7142857	55.14171429	-2.49	2.47
173.14	-143.1428571	55.14314286	-2.515	2.46
173.165	-144.5714286	55.14457143	-2.54	2.47
173.19	-146	55.146	-2.565	2.48
173.215	-147.4285714	55.14742857	-2.59	2.48
173.24	-148.8571429	55.14885714	-2.615	2.5
173.265	-150.2857143	55.15028571	-2.64	2.57
173.29	-151.7142857	55.15171429	-2.665	2.63
173.315	-153.1428571	55.15314286	-2.69	2.64
173.34	-154.5714286	55.15457143	-2.715	2.64
173.365	-156	55.156	-2.74	2.66
173.39	-157.4285714	55.15742857	-2.765	2.71
173.415	-158.8571429	55.15885714	-2.79	2.71
173.44	-160.2857143	55.16028571	-2.815	2.7
173.465	-161.7142857	55.16171429	-2.84	2.72
173.49	-163.1428571	55.16314286	-2.865	2.73
173.515	-164.5714286	55.16457143	-2.89	2.74
173.54	-166	55.166	-2.915	2.74
173.565	-167.4285714	55.16742857	-2.94	2.74
173.59	-168.8571429	55.16885714	-2.965	2.77
173.615	-170.2857143	55.17028571	-2.99	2.78
173.64	-171.7142857	55.17171429	-3.015	2.77
173.665	-173.1428571	55.17314286	-3.04	2.76
173.69	-174.5714286	55.17457143	-3.065	2.79
173.75	-178	55.178	-3.125	2.89
173.77	-179.1428571	55.17914286	-3.145	2.92
173.8	-180.8571429	55.18085714	-3.175	2.85
173.87	-184.8571429	55.18485714	-3.245	2.8
173.97	-190.5714286	55.19057143	-3.345	2.81
174.3	-209.4285714	55.20942857	-3.675	3.11
174.35	-212.2857143	55.21228571	-3.725	3.13
174.4	-215.1428571	55.21514286	-3.775	3.1
174.45	-218	55.218	-3.825	3.08
174.5	-220.8571429	55.22085714	-3.875	3.07
174.55	-223.7142857	55.22371429	-3.925	3.05
174.6	-226.5714286	55.22657143	-3.975	3.04
174.65	-229.4285714	55.22942857	-4.025	3.08
174.7	-232.2857143	55.23228571	-4.075	3.11
174.75	-235.1428571	55.23514286	-4.125	3.07
174.8	-238	55.238	-4.175	3.01
174.85	-240.8571429	55.24085714	-4.225	2.97
174.9	-243.7142857	55.24371429	-4.275	3.02
174.95	-246.5714286	55.24657143	-4.325	3.09
175	-249.4285714	55.24942857	-4.375	3.13
