178.39,71.95
178.4,72.28
178.41,71.8
178.42,73.94
178.43,73.6
178.44,74.66
178.45,74.5
178.46,75.17
178.47,73.05
178.48,72.21
178.49,73.23
178.5,71.44
178.51,73.6
178.52,75.12
178.53,72.93
178.54,73.06
178.55,70.19
178.56,69.62
178.57,73.41
178.58,74.47
178.59,75.16
178.6,73.5
178.61,70.14
178.62,71.18
178.63,72.86
178.64,72.91
178.65,73.12
178.66,71.99
178.67,72.24
178.68,72.54
178.69,72.84
178.7,70.2
178.71,67.75
178.72,67.25
178.73,67.27
178.74,66.38
178.75,67.33
178.76,67.32
178.77,66.09
178.78,67.73
178.79,67.47
178.8,67.5
178.81,67.69
178.82,67.99
178.83,67.77
178.84,68.22
178.85,69.99
178.86,70.06
178.87,69.35
178.88,69.62
178.89,69.77
178.9,69.51
178.91,70.36
178.92,70.26
178.93,70.49
178.94,70.02
178.95,69.85
178.96,70.84
178.97,71.2
178.98,69.57
178.99,68.58
179,68.01
179.01,70.48
179.02,56.76
179.03,58.83
179.04,71.29
179.07,69.65
179.08,68.27
179.15,60.53
179.16,58.29
179.17,53.98
179.18,49.85
179.19,50.21
179.2,43.83
179.21,42.4
179.22,49.02
179.23,49.96
179.24,49.97
179.25,51.21
179.26,53.09
179.27,53.28
179.28,47.39
179.29,50.1
179.3,47.22
179.31,47.02
179.32,46.91
179.33,47.05
179.34,48.71
179.35,50.14
179.36,53.9
179.37,55.79
179.38,54.1
179.39,53.44
179.4,53.93
179.41,56.41
179.42,57.19
179.43,57.54
179.44,56.21
179.45,57.32
179.46,56.61
179.47,57.38
179.48,57.93
179.49,54.28
179.5,55.13
179.51,53.13
179.52,52.54
179.53,53.69
179.54,53.88
179.55,54.94
179.56,54.14
179.57,55.5
179.58,55.11
179.59,58.4
179.6,58.31
179.61,64.17
179.62,64.74
179.63,65.28
179.64,66.79
179.65,60.1
179.66,57.57
179.67,60.28
179.68,58.61
