55242.94,287.06,163.91,1.715156
55244.02,285.98,163.95,1.64
55245.37,284.63,164,1.65
55246.72,283.28,164.05,1.7
55246.99,283.01,164.06,1.617831
55248.07,281.93,164.1,1.42
55249.42,280.58,164.15,1.54
55250.77,279.23,164.2,1.605194
55252.12,277.88,164.25,1.5
55253.47,276.53,164.3,1.52
55254.4,275.6,164.33,1.467861
55255.16,274.84,164.35,1.58
55258.99,271.01,164.45,1.52
55259.76,270.24,164.47,1.518677
55260.91,269.09,164.5,1.51
55262.83,267.17,164.55,1.64
55264.74,265.26,164.6,1.63
55265.12,264.88,164.61,1.603183
55266.66,263.34,164.65,1.67
55270.49,259.51,164.75,1.566645
55275.6,254.4,164.88,1.595872
55276.59,253.41,164.9,1.69
55279.06,250.94,164.95,1.58
55281.54,248.46,165,1.54
55284.01,245.99,165.05,1.59
55286.49,243.51,165.1,1.67
55294.9,235.1,165.27,1.746117
55320.51,209.49,165.64,1.716323
55346.59,183.41,166.01,1.708808
55364.03,165.97,166.35,1.510763
55369.25,160.75,166.52,1.573277
55372.93,157.07,166.64,1.654119
55380.9,149.1,166.9,1.63
55382.44,147.56,166.95,1.56
55383.97,146.03,167,1.57
55385.51,144.49,167.05,1.59
55386.43,143.57,167.08,1.562914
55387.04,142.96,167.1,1.58
55388.57,141.43,167.15,1.32
55390.11,139.89,167.2,1.3
55391.64,138.36,167.25,1.3
55393.17,136.83,167.3,1.29
55394.71,135.29,167.35,1.23
55396.24,133.76,167.4,1.21
55397.16,132.84,167.43,1.187229
55397.78,132.22,167.45,1.17
55399.31,130.69,167.5,1.2
55400.84,129.16,167.55,1.18
55402.38,127.62,167.6,1.18
55403.91,126.09,167.65,1.14
55405.45,124.55,167.7,1.12
55406.98,123.02,167.75,1.13
55407.9,122.1,167.78,1.007045
55408.51,121.49,167.8,1.09
55410.05,119.95,167.85,1.05
55411.58,118.42,167.9,1.12
55413.12,116.88,167.95,1.07
55414.65,115.35,168,1.03
55416.18,113.82,168.05,0.96
55417.72,112.28,168.1,1.06
55418.64,111.36,168.13,0.92116
55419.25,110.75,168.15,1.1
55420.79,109.21,168.2,1.02
55422.32,107.68,168.25,0.91
55423.85,106.15,168.3,1.03
55425.39,104.61,168.35,1
55426.92,103.08,168.4,0.93
55428.46,101.54,168.45,0.88
55429.38,100.62,168.48,0.777084
55429.99,100.01,168.5,0.87
55431.52,98.48,168.55,0.86
55433.06,96.94,168.6,0.83
55434.59,95.41,168.65,0.88
55436.13,93.87,168.7,1.08
55437.66,92.34,168.75,0.88
55439.19,90.81,168.8,0.96
55440.73,89.27,168.85,0.789169
55442.26,87.74,168.9,0.89
55443.8,86.2,168.95,0.86
55445.33,84.67,169,0.86
55446.86,83.14,169.05,0.92
55448.4,81.6,169.1,0.8
55449.93,80.07,169.15,0.89
55451.47,78.53,169.2,0.76
55451.77,78.23,169.21,0.634825
55453,77,169.25,0.73
55454.53,75.47,169.3,0.62
55456.07,73.93,169.35,0.6
55457.6,72.4,169.4,0.46
55459.14,70.86,169.45,0.4
55460.67,69.33,169.5,0.37
55461.9,68.1,169.54,0.033158
55462.2,67.8,169.55,0.07
55463.74,66.26,169.6,0.3
55465.78,64.22,169.65,0.05
55467.92,62.08,169.7,-0.05
55470.06,59.94,169.75,0.04
55472.21,57.79,169.8,-0.01
55474.35,55.65,169.85,0.04
55479.06,50.94,169.96,-0.09
55479.92,50.08,169.98,-0.215447
55481.21,48.79,170.01,-0.13
55483.35,46.65,170.06,-0.05
55485.91,44.09,170.11,0.03
55489.89,40.11,170.16,0.13
55493.86,36.14,170.21,0.28
55497.83,32.17,170.26,0.31
55501.81,28.19,170.31,0.27
55505.78,24.22,170.36,0.21
55507.37,22.63,170.38,0.294398
55509.76,20.24,170.41,0.15
55513.73,16.27,170.46,0.2
55517.7,12.3,170.51,0.96
55521.68,8.32,170.56,1
55525.65,4.35,170.61,1.01
55529.62,0.38,170.66,0.95
55533.01,-3.01,170.71,2.1
55536.33,-6.33,170.76,2.28
55538.99,-8.99,170.8,2.233251
55539.65,-9.65,170.81,2.24
55542.97,-12.97,170.86,2.24
55546.29,-16.29,170.91,2.22
55549.12,-19.12,170.96,2.23
55551.41,-21.41,171.01,2.13
55553.7,-23.7,171.06,2.28
55556,-26,171.11,2.08
55558.29,-28.29,171.16,1.98
55560.59,-30.59,171.21,1.985989
55562.88,-32.88,171.26,1.92
55565.17,-35.17,171.31,1.96
55567.47,-37.47,171.36,1.84
55570.68,-40.68,171.43,2.01
55572.97,-42.97,171.48,1.98
55575.27,-45.27,171.53,2.11
55577.56,-47.56,171.58,2.08
55578.94,-48.94,171.61,2.208514
55579.85,-49.85,171.63,2.16
55582.15,-52.15,171.68,2.05
55584.44,-54.44,171.73,1.99
55586.74,-56.74,171.78,2.04
55589.03,-59.03,171.83,2.07
55591.28,-61.28,171.88,2.09
55593.5,-63.5,171.93,2.1
55595.72,-65.72,171.98,2.09
55597.94,-67.94,172.03,2.1
55600.16,-70.16,172.08,2.15
55600.6,-70.6,172.09,2.19272
55602.37,-72.37,172.13,2.17
55604.59,-74.59,172.18,2.15
55606.81,-76.81,172.23,2.2
55609.03,-79.03,172.28,2.27
55611.25,-81.25,172.33,2.19
55613.47,-83.47,172.38,2.24
55615.69,-85.69,172.43,2.3
55617.46,-87.46,172.47,2.261057
55617.91,-87.91,172.48,2.24
55622.34,-92.34,172.58,2.34
55622.79,-92.79,172.59,2.31
55627.23,-97.23,172.69,2.25
55629.44,-99.44,172.74,2.3
55631.66,-101.66,172.79,2.38
55633.88,-103.88,172.84,2.27
55635.66,-105.66,172.88,2.357373
55636.1,-106.1,172.89,2.37
55638.32,-108.32,172.94,2.21
55640.54,-110.54,172.99,2.34
55642.76,-112.76,173.04,2.33
55644.98,-114.98,173.09,2.36
55647.19,-117.19,173.14,2.33
55649.41,-119.41,173.19,2.35
55651.63,-121.63,173.24,2.36
55652.96,-122.96,173.27,2.36401
55654.62,-124.62,173.29,2.48
55658.84,-128.84,173.34,2.49
55663.07,-133.07,173.39,2.55
55667.29,-137.29,173.44,2.55
55671.51,-141.51,173.49,2.57
55675.73,-145.73,173.54,2.6
55679.96,-149.96,173.59,2.59
55684.18,-154.18,173.64,2.61
55685.87,-155.87,173.66,2.631676
55688.4,-158.4,173.69,2.58
55695.41,-165.41,173.77,2.715
55706.52,-176.52,173.82,2.71
55717.63,-187.63,173.87,2.65
55739.85,-209.85,173.97,2.6
55742.07,-212.07,173.98,2.752833
