133.2600061,134.3199884,1.401639207,-0.363317115,0.900401066
133.4100061,134.4699884,1.394446593,-0.409046054,0.776268432
133.4100061,134.4699884,1.394446593,-0.35611182,0.852004754
133.5600061,134.6199884,1.387253978,-0.251696525,0.878998443
133.7100061,134.7699884,1.380061364,-0.382946568,0.870358541
133.7100061,134.7699884,1.380061364,-0.24417123,0.894189131
133.8600061,134.9199884,1.372868749,-0.455324081,0.866023649
133.8600061,134.9199884,1.372868749,-0.312449934,0.92751882
134.0100061,135.0699884,1.365676134,-0.396095513,0.758649251
134.1500061,135.2099884,1.358963027,-0.418856614,0.650648119
134.3000061,135.3599884,1.351770413,-0.572695715,0.436582987
134.4300061,135.4899884,1.345536813,-0.517957026,0.112457997
134.5100061,135.5699884,1.341700752,-0.429118663,0.018538971
134.6000061,135.6599884,1.337385183,-0.5342203,0.096934744
134.6800061,135.7399884,1.333549122,-0.563219937,0.185535118
134.7700061,135.8299884,1.329233554,-0.464070574,0.266240492
134.8600061,135.9199884,1.324917985,-0.433672485,0.439608613
134.9500061,136.0099884,1.320642993,-0.421998122,0.600986986
135.0400061,136.0999884,1.316400462,-0.362227759,1.07953636
135.1300061,136.1899884,1.312157932,-0.303992396,1.112519734
135.2200061,136.2799884,1.307915401,-0.359240033,0.909766107
135.3100061,136.3699884,1.30367287,-0.25647367,0.971416481
135.4000061,136.4599884,1.29943034,-0.274458307,1.116859855
135.4900061,136.5499884,1.295187809,-0.254883944,1.226083228
135.5800061,136.6399884,1.290945278,-0.220078581,1.284726602
135.6700061,136.7299884,1.286702748,-0.247744218,1.219979976
135.7700061,136.8299884,1.281988825,-0.039636855,1.104653349
135.8600061,136.9199884,1.277746294,-0.094733492,1.131936723
135.9500061,137.0099884,1.273503764,-0.178704129,1.172850097
136.0400061,137.0999884,1.269261233,-0.142715766,1.36886347
136.1400061,137.1999884,1.26454731,-0.153608403,1.364356844
136.2300061,137.2899884,1.26030478,-0.08379004,1.327330218
136.3200061,137.3799884,1.256062249,-0.066542433,1.327628717
136.4200061,137.4799884,1.251348326,-0.186191464,1.181987473
136.5100061,137.5699884,1.247105795,-0.255378495,1.111056229
136.6100061,137.6699884,1.242391872,-0.210492526,1.120574985
136.7000061,137.7599884,1.238149342,-0.206151557,1.119353742
136.8000061,137.8599884,1.233435419,-0.214483588,1.004262498
136.8900061,137.9499884,1.229192888,-0.244841619,0.978801254
136.9800061,138.0399884,1.224950358,-0.17992365,1.17610001
137.0800061,138.1399884,1.220236435,-0.075117681,1.099308766
137.1700061,138.2399829,1.215522771,-0.009564712,0.918276522
137.2700061,138.3399829,1.210808848,-0.028061742,1.032436278
137.3600061,138.4299829,1.206566317,0.087479227,1.331695034
137.4600061,138.5299829,1.201852394,0.099782196,1.26337379
137.5500061,138.6199829,1.197609864,0.038776165,1.249802546
137.6400061,138.7099829,1.193367333,-0.011185866,1.195771302
137.7399969,138.809989,1.188653123,-0.039660897,1.139660058
137.8299969,138.899989,1.184410592,-0.010995469,1.160728635
137.9199969,138.989989,1.180168061,-0.149337836,1.110111902
137.8700031,139.0799945,1.175925272,0.046349796,1.078255169
137.9600031,139.1699945,1.171682741,-0.052141572,0.991418437
138.0500031,139.2599945,1.167440211,-0.09471794,0.976541704
138.1400031,139.3499945,1.16319768,-0.127006308,0.948186971
138.2300031,139.4399945,1.158955149,-0.285905676,0.965345238
138.3200031,139.5299945,1.154712619,0.001867956,1.117371505
138.4100031,139.6199945,1.150470088,-0.157372411,1.063854773
138.5000031,139.7099945,1.146227557,0.000268221,1.12505804
138.5900031,139.7999945,1.141985027,-0.073189147,1.109421307
138.6800031,139.8899945,1.137742496,-0.139262515,1.079724574
138.7700031,139.9799945,1.133499966,-0.045167883,1.009567841
138.8600031,140.0699945,1.129257435,-0.005152251,0.935947108
138.9500031,140.1599945,1.125014904,0.115509381,0.963554376
139.0400031,140.2499945,1.120772374,0.006841014,0.842086643
139.1300031,140.3399945,1.116529843,-0.087400317,0.896627488
139.2200031,140.4299945,1.112287312,-0.12944448,1.042425731
139.3000031,140.519989,1.108045041,-0.038184644,1.088328974
139.3900031,140.609989,1.10380251,-0.147812807,1.086422217
139.4800031,140.699989,1.09955998,-0.071330971,1.01615546
139.5700031,140.789989,1.095317449,-0.075546135,1.091948703
139.6600031,140.879989,1.091074918,-0.010636298,1.127941946
139.7400031,140.959989,1.08730378,-0.033702462,1.114815189
139.8300031,141.049989,1.083061249,-0.043647625,1.034268432
139.9200031,141.139989,1.078818719,-0.069427789,1.018061675
140.0100031,141.229989,1.074576188,-0.099334953,1.048104918
140.0900031,141.309989,1.07080505,-0.180616116,0.977618161
140.1800031,141.399989,1.066562519,-0.08088828,0.966625404
140.2600031,141.479989,1.062791381,-0.104124443,0.974554647
140.3500031,141.569989,1.05854885,0.044412393,1.19779789
140.4400031,141.659989,1.05430632,0.090284229,1.220351133
140.5300031,141.749989,1.050063789,0.074492936,1.1716615
140.6100031,141.829989,1.046292651,0.073188068,1.228137803
140.6900031,141.909989,1.042521512,0.025991199,1.260044105
140.7800031,141.999989,1.038278982,-0.116639669,1.182440407
140.8600031,142.0899835,1.03403671,-0.222845537,1.164826709
140.9400031,142.1699835,1.030265572,0.060028594,1.239233011
141.0300031,142.2599835,1.026023041,0.096504726,1.240299313
141.1100031,142.3399835,1.022251903,0.295332858,1.178415615
141.1900031,142.4199835,1.018480765,0.115763089,1.116911917
141.2800031,142.5099835,1.014238234,0.120314221,1.160528219
141.3600031,142.5899835,1.010467096,0.077911753,1.240274521
141.4400031,142.6699835,1.006695957,0.120281084,1.224440823
141.5200031,142.7499835,1.002924819,0.210650616,1.234847125
141.6000031,142.8299835,0.999153681,0.140052348,1.176953427
141.6900031,142.9199835,0.99491115,0.100491279,1.191309729
141.7700031,142.9999835,0.991140012,0.095822211,1.187196031
141.8500031,143.0799835,0.987368873,0.018303598,1.143737715
141.9200031,143.1499835,0.984069127,-0.110897735,1.13820999
142.0000031,143.2299835,0.980297989,-0.015984068,1.169292265
142.0800031,143.3099835,0.976526851,0.134333999,1.16834454
142.1600031,143.3899835,0.972755712,0.171336466,1.224406815
