  8.1644211718676249e+000	  8.1673851626922946e+000	  8.1688848271400492e+000	  7.9894735274059094e+000	  7.9349376550295272e+000	  7.8867472079071845e+000	  7.9544331760093119e+000	  7.8097225698691988e+000	  7.7668877280876005e+000	  8.1752303306407086e+000	
  8.1644211718637880e+000	  8.1673851626879834e+000	  8.1688848271367860e+000	  7.9894735274043986e+000	  7.9349376550275688e+000	  7.8867472079062066e+000	  7.9544331760091476e+000	  7.8097225698691641e+000	  7.7668877280875765e+000	  8.1752303306387528e+000	
  8.1644063568134957e+000	  8.1673705512271493e+000	  8.1688697385081266e+000	  7.9894705409628974e+000	  7.9349342418917628e+000	  7.8867448809469867e+000	  7.9544324129068000e+000	  7.8097224037036259e+000	  7.7668874857143271e+000	  8.1752172879955136e+000	
  8.1635189380574538e+000	  8.1664956848840351e+000	  8.1679653506447636e+000	  7.9893333407038281e+000	  7.9347748493536141e+000	  7.8866384829502181e+000	  7.9543987241630747e+000	  7.8097154660889103e+000	  7.7668768627006468e+000	  8.1744479821001086e+000	
  8.1623421937965688e+000	  8.1653342666134598e+000	  8.1667675981617887e+000	  7.9890145460894963e+000	  7.9344134012421064e+000	  7.8863897267216334e+000	  7.9543157646512679e+000	  7.8096971164174107e+000	  7.7668504703927059e+000	  8.1733793954478564e+000	
  8.1610317447499572e+000	  8.1640392974752345e+000	  8.1654382754599517e+000	  7.9885090531742931e+000	  7.9338533364572035e+000	  7.8859926486552840e+000	  7.9541772664279886e+000	  7.8096642045607894e+000	  7.7668059550922814e+000	  8.1721664189594616e+000	
  8.1584857987676607e+000	  8.1615213408222615e+000	  8.1628660842492859e+000	  7.9871977474078717e+000	  7.9324437575098123e+000	  7.8849496045506502e+000	  7.9537889448245096e+000	  7.8095609160032824e+000	  7.7666786390265310e+000	  8.1697761461414160e+000	
  8.1560633740886743e+000	  8.1591260694400685e+000	  8.1604195700075728e+000	  7.9859638122402776e+000	  7.9311308561252005e+000	  7.8839622443557369e+000	  7.9534111441428958e+000	  7.8094553680555334e+000	  7.7665535134310391e+000	  8.1675127899998614e+000	
  8.1534758623530230e+000	  8.1565675926313528e+000	  8.1578065044364401e+000	  7.9846435427525817e+000	  7.9297319177189980e+000	  7.8829022044046688e+000	  7.9529990946907994e+000	  7.8093369119153238e+000	  7.7664161470670745e+000	  8.1650884157423196e+000	
  8.1500071282783697e+000	  8.1531386976895810e+000	  8.1543017351208817e+000	  7.9829346947185407e+000	  7.9279223838323736e+000	  7.8815277712149259e+000	  7.9524603186695506e+000	  7.8091792103852438e+000	  7.7662357129236392e+000	  8.1618487121501495e+000	
