2.2773	2.2978	2.3083	2.2941	2.3157	2.3362	2.3687	2.3988	2.4301	2.3537	NaN	NaN	NaN
2.2956	2.3222	2.3363	2.318	2.3454	2.37	2.4172	2.4565	2.4894	2.3937	NaN	NaN	NaN
2.2178	2.2431	2.2551	2.2405	2.2665	2.2888	2.3437	2.3843	2.4143	2.3186	NaN	NaN	NaN
2.0984	2.1214	2.1303	2.1209	2.1448	2.1634	2.2256	2.2669	2.2931	2.1995	NaN	NaN	NaN
2.0185	2.039	2.0436	2.0408	2.0621	2.0757	2.1459	2.1877	2.2089	2.1186	NaN	NaN	NaN
1.9882	2.0057	2.0045	2.0097	2.0278	2.0347	2.1123	2.1532	2.1683	2.0841	NaN	NaN	NaN
1.9741	1.9889	1.9807	1.995	2.01	2.0087	2.0941	2.1337	2.1415	2.0646	NaN	NaN	NaN
1.951	1.9643	1.9476	1.9723	1.9855	1.9741	2.0713	2.1105	2.1101	2.0383	NaN	NaN	NaN
1.987	1.9993	1.9705	2.0096	2.0212	1.9958	2.1113	2.1485	2.1381	2.0713	NaN	NaN	NaN
2.0106	2.0222	1.9774	2.0346	2.0452	2.0012	2.1388	2.1708	2.1491	2.0894	NaN	NaN	NaN
2.0021	2.0154	1.9525	2.0275	2.0394	1.9742	2.1327	2.1555	2.1244	2.0736	NaN	NaN	NaN
1.9707	1.9838	1.921	1.996	2.0075	1.9426	2.0996	2.122	2.0924	2.0415	NaN	NaN	NaN
1.9472	1.9599	1.8979	1.972	1.9831	1.9192	2.0729	2.0947	2.0669	2.0166	NaN	NaN	NaN
1.8958	1.9082	1.8483	1.9197	1.9304	1.8689	2.0164	2.0375	2.0114	1.9628	NaN	NaN	NaN
1.7968	1.8088	1.7513	1.82	1.8305	1.7712	1.9127	1.9333	1.9085	1.8617	NaN	NaN	NaN
1.7243	1.7361	1.6803	1.7469	1.7573	1.6999	1.8367	1.8569	1.8338	1.7878	NaN	NaN	NaN
1.7443	1.7557	1.7016	1.7659	1.7757	1.7204	1.8513	1.8706	1.8496	1.8051	NaN	NaN	NaN
1.8149	1.8258	1.7722	1.8356	1.8448	1.7905	1.918	1.9362	1.9175	1.8736	NaN	NaN	NaN
1.8704	1.8809	1.8263	1.8908	1.8995	1.8447	1.9725	1.9902	1.9733	1.9285	NaN	NaN	NaN
1.8992	1.9094	1.854	1.9195	1.9278	1.8726	2.0004	2.0177	2.0025	1.9568	NaN	NaN	NaN
1.8795	1.8894	1.8344	1.8995	1.9076	1.853	1.9792	1.9962	1.9828	1.9366	NaN	NaN	NaN
1.875	1.8849	1.8283	1.8949	1.9029	1.8472	1.9746	1.9915	1.9794	1.932	NaN	NaN	NaN
1.8846	1.8945	1.8365	1.9043	1.9121	1.8555	1.9834	1.9999	1.9893	1.9411	NaN	NaN	NaN
1.9399	1.9497	1.8897	1.9592	1.9668	1.9088	2.0377	2.0539	2.0449	1.9956	NaN	NaN	NaN
1.8492	1.8925	1.794	1.8761	1.9179	1.8191	1.9719	1.989	1.983	1.9257	1.9766	1.9507	1.9974
1.8648	1.9095	1.8051	1.8927	1.9358	1.8316	1.9919	2.0092	2.0052	1.9438	1.9963	1.9696	2.0174
1.9011	1.9385	1.8407	1.9281	1.9637	1.867	2.025	2.0419	2.0404	1.9773	2.0145	1.9905	2.0513
2.0042	2.0434	1.942	2.0304	2.0677	1.9682	2.1254	2.1418	2.1422	2.079	2.1208	2.0959	2.1569
2.0552	2.0957	1.9922	2.0804	2.1188	2.0179	2.1723	2.1883	2.1898	2.1278	2.1734	2.1479	2.2083
2.054	2.0952	1.9902	2.0786	2.1178	2.0157	2.1687	2.1843	2.1869	2.1253	2.173	2.1473	2.2068
2.0661	2.1079	2.0011	2.09	2.1297	2.0263	2.1782	2.1932	2.1971	2.1359	2.186	2.1598	2.2188
2.044	2.0763	1.9782	2.0689	2.0989	2.0046	2.1588	2.1745	2.1814	2.1146	2.1412	2.1193	2.1882
2.0432	2.0737	1.9733	2.0695	2.0977	2.0012	2.1627	2.1785	2.1872	2.116	2.1374	2.1164	2.1848
2.0767	2.106	2.0041	2.1038	2.1308	2.0332	2.1989	2.2148	2.2255	2.1509	2.1685	2.1482	2.2157
1.9643	1.9905	1.8899	1.9938	2.0177	1.9213	2.0938	2.1103	2.1237	2.0428	2.0509	2.0323	2.0989
1.9443	1.9655	1.8667	1.9762	1.995	1.9006	2.0788	2.0952	2.1117	2.0255	2.0248	2.0073	2.074
