0.22615	0.2264	0.22612	0.089159	0.072021	0.068326	0.26003	0.18494	0.14838	0.32846	NaN	NaN	NaN
0.22481	0.22508	0.22475	0.069147	0.048452	0.043223	0.24485	0.16354	0.12879	0.32215	NaN	NaN	NaN
0.22488	0.22513	0.22479	0.072103	0.049819	0.044465	0.24149	0.16013	0.13136	0.32238	NaN	NaN	NaN
0.2257	0.22591	0.22559	0.087256	0.064593	0.06012	0.2447	0.16685	0.14607	0.32608	NaN	NaN	NaN
0.22642	0.22661	0.22629	0.10018	0.077385	0.074355	0.24666	0.17225	0.15965	0.32938	NaN	NaN	NaN
0.22738	0.22751	0.22719	0.1153	0.092889	0.092099	0.25006	0.18026	0.17633	0.33366	NaN	NaN	NaN
0.22826	0.22837	0.22805	0.12858	0.10671	0.1089	0.25248	0.18771	0.1926	0.33774	NaN	NaN	NaN
0.22846	0.22856	0.22821	0.13076	0.10892	0.11508	0.24742	0.1866	0.20076	0.33857	NaN	NaN	NaN
0.22769	0.22779	0.22738	0.11705	0.094924	0.10742	0.23067	0.17334	0.19849	0.33477	NaN	NaN	NaN
0.22703	0.22713	0.22666	0.10261	0.081176	0.10314	0.21204	0.1626	0.19986	0.33151	NaN	NaN	NaN
0.22686	0.22693	0.22639	0.093623	0.074245	0.10795	0.19561	0.16139	0.20902	0.33045	NaN	NaN	NaN
0.22692	0.22699	0.22646	0.095911	0.076802	0.10917	0.19781	0.16434	0.20965	0.33077	NaN	NaN	NaN
0.22716	0.22723	0.22671	0.1013	0.082457	0.11305	0.20227	0.16968	0.21229	0.33193	NaN	NaN	NaN
0.22796	0.22802	0.22754	0.11613	0.09759	0.12503	0.21366	0.18238	0.22114	0.33579	NaN	NaN	NaN
0.2291	0.22916	0.22873	0.13556	0.11736	0.141	0.22852	0.19872	0.23332	0.34131	NaN	NaN	NaN
0.22985	0.22984	0.22947	0.14736	0.1294	0.15047	0.23774	0.20902	0.24064	0.3448	NaN	NaN	NaN
0.23014	0.23014	0.22978	0.15264	0.1349	0.1544	0.24203	0.21405	0.24359	0.34626	NaN	NaN	NaN
0.22978	0.22977	0.22941	0.14852	0.13094	0.15023	0.23914	0.21145	0.23993	0.34454	NaN	NaN	NaN
0.22899	0.22898	0.2286	0.13785	0.12038	0.14036	0.23143	0.20375	0.23175	0.34075	NaN	NaN	NaN
0.22843	0.22842	0.22803	0.13032	0.11297	0.13315	0.22619	0.19864	0.22577	0.33808	NaN	NaN	NaN
0.22838	0.22834	0.22794	0.13018	0.11297	0.13231	0.22637	0.19928	0.22484	0.33771	NaN	NaN	NaN
0.22804	0.22799	0.22758	0.12478	0.10768	0.12687	0.223	0.19612	0.22054	0.33602	NaN	NaN	NaN
0.22774	0.2277	0.22727	0.12002	0.10302	0.12195	0.22015	0.1935	0.21667	0.33455	NaN	NaN	NaN
0.22707	0.22702	0.22657	0.10882	0.091903	0.11131	0.21284	0.18613	0.20842	0.33129	NaN	NaN	NaN
0.22553	0.22545	0.22502	0.11321	0.097386	0.11515	0.21043	0.18257	0.20482	0.32524	0.267	0.10057	0.0022854
0.22431	0.22421	0.22374	0.093875	0.078206	0.097178	0.19741	0.16847	0.19079	0.31955	0.26613	0.081243	0.0017834
0.22373	0.22358	0.22309	0.083654	0.067732	0.087173	0.19092	0.16126	0.18303	0.31662	0.26284	0.069534	0.0016302
0.22304	0.22287	0.22236	0.072009	0.05634	0.075834	0.18355	0.15319	0.17426	0.31337	0.26212	0.058097	0.0015072
0.22291	0.22274	0.22223	0.070277	0.054754	0.073354	0.18301	0.15218	0.17223	0.31279	0.26197	0.056782	0.0016024
0.22291	0.22274	0.22223	0.07076	0.055298	0.072861	0.18395	0.15268	0.1717	0.31277	0.26195	0.057619	0.0017565
0.22283	0.22265	0.22215	0.069887	0.054464	0.07113	0.18396	0.15223	0.17022	0.31238	0.26185	0.056986	0.0018851
0.22202	0.22183	0.22121	0.053332	0.038225	0.05501	0.17368	0.14131	0.15801	0.30826	0.2598	0.039824	0.00158
0.22123	0.22103	0.22036	0.03803	0.024229	0.039927	0.16409	0.13117	0.14631	0.30448	0.25897	0.025605	0.0013876
0.22059	0.2204	0.21967	0.026154	0.014852	0.027859	0.15632	0.12291	0.13631	0.30143	0.25838	0.016217	0.0012728
0.22016	0.21997	0.21919	0.018664	0.010113	0.019836	0.15099	0.11716	0.12875	0.29931	0.25806	0.011491	0.0012186
0.21926	0.21909	0.21819	0.0088601	0.0052631	0.0095774	0.1395	0.10528	0.11439	0.29499	0.25746	0.0064678	0.0010734
0.21875	0.21858	0.21749	0.0055936	0.0036813	0.0059463	0.13153	0.096991	0.10363	0.29197	0.25505	0.0045289	0.00098488
0.21811	0.21794	0.21676	0.0038501	0.0027436	0.0040467	0.12329	0.088484	0.092399	0.28884	0.2544	0.0034861	0.00091802
0.21756	0.21738	0.21612	0.0029778	0.0022223	0.003097	0.11642	0.081377	0.082511	0.28614	0.25385	0.0028887	0.00087231
0.21692	0.21674	0.2154	0.0023566	0.001823	0.0024368	0.10883	0.073637	0.071734	0.28312	0.25322	0.0024233	0.00082493
0.21609	0.2159	0.21446	0.0018537	0.00148	0.0019174	0.099309	0.064116	0.058793	0.27928	0.25238	0.0020186	0.00076855
0.21449	0.21429	0.2124	0.0012639	0.0010541	0.0013342	0.079286	0.044938	0.035178	0.27138	0.24947	0.001493	0.00065377
0.21457	0.21439	0.21249	0.0012398	0.0010318	0.0012891	0.0797	0.045	0.033026	0.27151	0.24965	0.0014604	0.00066534
0.21461	0.21443	0.21252	0.0012092	0.0010046	0.0012399	0.079708	0.044678	0.030507	0.27147	0.24978	0.001422	0.00067425
