SITE***	Age (Ma)	Genus	d18O adj.*	d13C	d18O 5pt**	d13C 5pt	"*O-isotope Adustments: CIB (+0.64), NUT (+0.45) (see Shackleton et al., 1984; Shackleton & Hall, 1997)"
607	1.8075	CIB	3.58	0.97	3.72	-0.08
849	1.808	CIB	3.52	-0.09	3.66	0.13
846	1.81	CIB	3.87	-0.57	3.58	0.23
607	1.8107	CIB	3.45	0.95	3.55	0.04
849	1.812	CIB	3.5	-0.11	3.59	-0.04
659	1.813	CIB	3.44		3.55	0.24
846	1.813	CIB	3.69	-0.42	3.56	-0.06
607	1.814	CIB	3.66	0.56	3.57	-0.08
846	1.815	CIB	3.52	-0.27	3.75	0.04
849	1.816	CIB	3.54	-0.18	3.73	0.06
607	1.8172	CIB	4.32	0.52	3.7	-0.08
846	1.818	CIB	3.6	-0.31	3.73	-0.1
849	1.82	CIB	3.5	-0.16	3.79	0.09
846	1.82	CIB	3.67	-0.36	3.6	-0.02
607	1.8204	CIB	3.87	0.76	3.6	-0.05
659	1.821	CIB	3.38		3.6	-0.07
846	1.823	CIB	3.59	-0.44	3.58	0.27
849	1.824	CIB	3.47	-0.23	3.54	0.01
607	1.8251	CIB	3.6	0.98	3.58	0.2
846	1.826	CIB	3.64	-0.26	3.6	0.36
607	1.8268	CIB	3.62	0.94	3.64	0.3
659	1.827	CIB	3.68		3.62	-0.01
849	1.828	CIB	3.64	-0.47	3.62	0.29
846	1.829	CIB	3.53	-0.27	3.68	-0.1
607	1.8304	CIB	3.63	0.96	3.66	
849	1.832	CIB	3.92	-0.6	3.62	0.28
659	1.833	CIB	3.56		3.66	0.22
607	1.8332	CIB	3.46	1.03	3.65	-0.17
846	1.834	CIB	3.71	-0.51	3.68	-0.17
846	1.836	CIB	3.6	-0.6	3.69	0.01
849	1.836	CIB	4.09	-0.6	3.67	-0.25
607	1.8364	CIB	3.58	0.71	3.68	-0.16
659	1.837	CIB	3.38		3.75	-0.19
659	1.839	CIB	3.74		3.71	0.28
846	1.839	CIB	3.97	-0.68	3.83	-0.18
607	1.84	CIB	3.88	0.82	3.95	-0.26
849	1.84	CIB	4.16	-0.68	3.92	-0.01
846	1.841	CIB	4	-0.52	3.87	0.02
607	1.8428	CIB	3.58	1.01	3.89	-0.18
846	1.843	CIB	3.73	-0.54	3.89	-0.18
659	1.843	CIB	3.99		3.81	-0.09
849	1.844	CIB	4.15	-0.66	3.8	-0.08
846	1.845	CIB	3.58	-0.16	3.91	0.07
607	1.8465	CIB	3.56	1.04	3.82	0
659	1.847	CIB	4.25		3.79	0.11
846	1.848	CIB	3.57	-0.22	3.77	0.46
849	1.848	CIB	3.99	-0.23	3.76	0.14
607	1.8492	CIB	3.47	1.25	3.6	0.07
846	1.85	CIB	3.54	-0.24	3.67	0.09
846	1.852	CIB	3.41	-0.19	3.59	0.27
849	1.852	CIB	3.93	-0.16	3.52	0.03
607	1.8524	CIB	3.6	0.71	3.46	0.05
659	1.854	CIB	3.14		3.56	0.03
846	1.855	CIB	3.22	-0.17	3.47	0.01
849	1.856	CIB	3.89	-0.26	3.45	0.1
846	1.857	CIB	3.51	-0.23	3.47	
607	1.8572	CIB	3.49	1.05	3.57	0.47
659	1.858	CIB	3.25		3.49	0.47
607	1.8589	CIB	3.69	1.32	3.56	0.48
846	1.859	CIB	3.53	-0.25	3.57	0.2
849	1.86	CIB	3.86	-0.21	3.67	
846	1.861	CIB	3.53	-0.04	3.66	-0.17
659	1.861	CIB	3.75		3.69	-0.09
659	1.864	CIB	3.65		3.68	-0.07
846	1.864	CIB	3.66	-0.02	3.69	0.31
849	1.864	CIB	3.8	-0.14	3.67	0.18
607	1.8653	CIB	3.57	1.1	3.66	
846	1.866	CIB	3.69	-0.22	3.65	0.16
659	1.868	CIB	3.59		3.66	0.13
849	1.868	CIB	3.6	-0.09	3.62	0.09
846	1.868	CIB	3.84	-0.28	3.6	0.06
607	1.8685	CIB	3.36	0.93	3.56	
846	1.87	CIB	3.6	-0.32	3.59	0.02
659	1.871	CIB	3.42		3.55	0.3
846	1.871	CIB	3.73	-0.24	3.6	0.05
607	1.8717	CIB	3.66	0.82	3.57	0.36
849	1.872	CIB	3.59	-0.07	3.61	0.23
607	1.8749	CIB	3.46	0.94	3.51	0.35
846	1.875	CIB	3.62	-0.29	3.53	0.14
659	1.876	CIB	3.22		3.54	0.12
849	1.876	CIB	3.77	-0.03	3.6	0.14
846	1.878	CIB	3.61	-0.15	3.6	0.19
607	1.8781	CIB	3.8	1.04	3.73	0.16
846	1.88	CIB	3.62	-0.1	3.76	0.36
849	1.88	CIB	3.83	0.05	3.77	0.49
607	1.8813	CIB	3.94	0.96	3.74	0.3
659	1.882	CIB	3.66		3.73	0.34
659	1.882	CIB	3.67		3.71	0.36
846	1.884	CIB	3.56	0	3.74	0.3
849	1.884	CIB	3.73	0.11	3.69	0.2
607	1.8845	CIB	4.07	0.78	3.63	0.15
846	1.886	CIB	3.43	-0.11	3.65	0.17
846	1.888	CIB	3.38	-0.02	3.73	0.32
849	1.888	CIB	3.62	0.08	3.51	0.2
607	1.8892	CIB	4.14	0.85	3.5	0.24
659	1.89	CIB	3		3.61	0.42
846	1.89	CIB	3.36	0.04	3.53	0.53
607	1.8909	CIB	3.93	0.71	3.4	0.21
659	1.892	CIB	3.22		3.52	0.18
846	1.892	CIB	3.51	-0.12	3.49	0.22
849	1.892	CIB	3.57	0.07	3.4	-0.03
659	1.894	CIB	3.21		3.58	0.11
846	1.894	CIB	3.47	-0.03	3.58	0.11
607	1.8946	CIB	4.16	0.52	3.57	0.13
846	1.896	CIB	3.47	-0.11	3.56	
849	1.896	CIB	3.54	0.12	3.57	0.1
659	1.897	CIB	3.16		3.44	-0.01
846	1.898	CIB	3.52	-0.14	3.45	-0.04
849	1.9	CIB	3.49	0.08	3.53	0.04
846	1.9	CIB	3.54	-0.23	3.63	
607	1.9006	CIB	3.93	0.44	3.68	-0.03
659	1.901	CIB	3.68		3.77	0.12
846	1.902	CIB	3.75	-0.41	3.77	0.14
607	1.9038	CIB	3.97	0.68	3.78	-0.06
849	1.904	CIB	3.54	-0.16	3.78	
846	1.904	CIB	3.95	-0.37	3.78	-0.06
659	1.906	CIB	3.67		3.74	-0.03
846	1.906	CIB	3.77	-0.4	3.78	-0.07
607	1.907	CIB	3.77	0.8	3.75	0.03
849	1.908	CIB	3.72	-0.32	3.83	-0.08
659	1.908	CIB	3.82		3.81	0.19
846	1.908	CIB	4.07	-0.4	3.88	-0.13
607	1.9081	CIB	3.69	0.7	3.89	0.11
846	1.91	CIB	4.1	-0.49	3.92	
607	1.9102	CIB	3.78	0.62	3.91	0.12
659	1.912	CIB	3.95		3.98	-0.17
849	1.912	CIB	4.01	-0.36	3.88	0.2
846	1.912	CIB	4.07	-0.44	3.97	-0.05
607	1.9134	CIB	3.61	0.97	4	
846	1.914	CIB	4.2	-0.36	4.03	-0.06
659	1.915	CIB	4.1		4.08	-0.04
849	1.916	CIB	4.17	-0.4	4.07	-0.05
846	1.916	CIB	4.31	-0.38	4.01	0.06
607	1.9162	CIB	3.57	0.94	4	-0.09
659	1.918	CIB	3.9		3.94	0.02
846	1.918	CIB	4.07	-0.51	3.85	0
659	1.92	CIB	3.83		3.96	-0.48
846	1.92	CIB	3.9	-0.44	3.84	-0.17
849	1.92	CIB	4.08	-0.48	3.8	-0.13
607	1.9213	CIB	3.34	0.77	3.72	0.1
846	1.922	CIB	3.84	-0.38	3.71	0.23
607	1.923	CIB	3.46	1.02	3.67	0.32
659	1.923	CIB	3.84		3.79	0.02
846	1.924	CIB	3.86	-0.14	3.75	0.16
849	1.924	CIB	3.95	-0.41	3.84	-0.29
659	1.925	CIB	3.63		3.73	-0.01
846	1.926	CIB	3.94	-0.32	3.73	-0.01
607	1.9267	CIB	3.29	0.85	3.71	0.06
849	1.928	CIB	3.85	-0.16	3.66	0.25
846	1.928	CIB	3.85	-0.12	3.6	0.39
607	1.929	CIB	3.38	0.98	3.64	0.13
659	1.929	CIB	3.64		3.63	0.17
846	1.931	CIB	3.49	-0.16	3.62	0.26
849	1.932	CIB	3.77	-0.03	3.75	0.1
659	1.932	CIB	3.82		3.71	0.11
607	1.9326	CIB	4.04	0.5	3.73	0.08
846	1.933	CIB	3.44	0.12	3.8	0.21
846	1.935	CIB	3.55	-0.28	3.73	
607	1.9359	CIB	4.13	0.48	3.67	0.09
659	1.936	CIB	3.47		3.72	0.02
849	1.936	CIB	3.78	0.06	3.68	0.12
846	1.937	CIB	3.65	-0.19	3.56	-0.13
659	1.939	CIB	3.37		3.65	0.08
846	1.939	CIB	3.54	-0.24	3.65	0.1
607	1.9391	CIB	3.91	0.71	3.58	0.19
849	1.94	CIB	3.77	0.11	3.63	0.08
659	1.942	CIB	3.29		3.75	0.31
846	1.942	CIB	3.65	-0.27	3.62	0.18
607	1.9423	CIB	4.13	0.71	3.57	0.19
659	1.944	CIB	3.27		3.63	0.13
849	1.944	CIB	3.53	0.13	3.62	0.43
846	1.944	CIB	3.57	-0.06	3.5	0.2
607	1.9455	CIB	3.61	0.93	3.61	
846	1.946	CIB	3.52	-0.21	3.61	0.1
659	1.946	CIB	3.82		3.6	0.13
846	1.948	CIB	3.52	-0.25	3.67	0.07
849	1.948	CIB	3.54	0.05	3.76	0.16
607	1.9487	CIB	3.95	0.67	3.72	0.03
659	1.951	CIB	3.97		3.78	0
846	1.952	CIB	3.6	-0.36	3.83	-0.02
849	1.952	CIB	3.81	-0.37	3.81	-0.43
659	1.953	CIB	3.81		3.8	
846	1.953	CIB	3.88	-0.57	3.87	-0.47
659	1.954	CIB	3.9		3.78	0.03
846	1.955	CIB	3.95	-0.46	3.81	-0.09
607	1.9551	CIB	3.36	1.13	3.83	-0.06
849	1.956	CIB	3.97	-0.48	3.83	
846	1.957	CIB	3.98	-0.45	3.68	0.29
659	1.958	CIB	3.89		3.78	-0.11
607	1.9583	CIB	3.22	0.96	3.78	-0.07
846	1.959	CIB	3.85	-0.48	3.76	-0.11
849	1.96	CIB	3.97	-0.3	3.72	0.12
846	1.961	CIB	3.88	-0.63	3.8	-0.18
607	1.9615	CIB	3.68	1.05	3.81	-0.1
846	1.962	CIB	3.64	-0.52	3.71	0.22
659	1.962	CIB	3.89		3.69	0.25
607	1.9634	CIB	3.46	0.96	3.73	-0.05
846	1.964	CIB	3.78	-0.49	3.76	-0.05
849	1.964	CIB	3.87	-0.17	3.72	-0.12
846	1.966	CIB	3.81	-0.52	3.76	-0.32
846	1.968	CIB	3.68	-0.4	3.72	-0.27
849	1.968	CIB	3.69	-0.01	3.66	-0.3
846	1.969	CIB	3.58	-0.27	3.62	-0.18
659	1.971	CIB	3.55		3.69	0
846	1.971	CIB	3.58	-0.04	3.65	-0.1
607	1.9714	CIB	4.06	0.32	3.64	0.01
846	1.972	CIB	3.49	-0.39	3.58	
849	1.972	CIB	3.54	0.13	3.66	0.24
659	1.973	CIB	3.25		3.46	0.21
607	1.9731	CIB	3.98	0.9	3.44	0.26
659	1.974	CIB	3.06		3.42	0.21
846	1.974	CIB	3.37	-0.25	3.46	0.19
846	1.975	CIB	3.44	-0.03	3.46	0.2
849	1.976	CIB	3.46	0.14	3.55	
607	1.9767	CIB	3.97	0.95	3.54	0.29
659	1.978	CIB	3.49		3.53	0.4
846	1.979	CIB	3.32	0.11	3.6	0.55
659	1.979	CIB	3.4		3.5	0.23
607	1.9795	CIB	3.8	0.6	3.47	0.13
849	1.98	CIB	3.48	-0.02	3.51	0.14
846	1.981	CIB	3.34	-0.15	3.48	0
659	1.981	CIB	3.53		3.48	0.06
846	1.982	CIB	3.25	-0.42	3.45	0.09
607	1.9827	CIB	3.78	0.84	3.44	0.01
659	1.983	CIB	3.33		3.46	-0.06
846	1.984	CIB	3.33	-0.39	3.6	-0.1
849	1.984	CIB	3.63	-0.25	3.55	-0.09
846	1.985	CIB	3.93	-0.59	3.68	-0.17
607	1.9863	CIB	3.52	0.87	3.78	-0.16
846	1.987	CIB	4.01	-0.5	3.79	0.06
849	1.988	CIB	3.83	-0.32	3.75	0.1
607	1.9891	CIB	3.65	0.84	3.83	-0.12
846	1.99	CIB	3.75	-0.39	3.76	0.21
849	1.992	CIB	3.93	-0.21	3.74	0.23
607	1.9923	CIB	3.64	1.13	3.82	0.08
846	1.993	CIB	3.74	-0.2	3.75	0.51
659	1.993	CIB	4.06		3.72	0.46
607	1.9955	CIB	3.37	1.31	3.75	0.12
846	1.996	CIB	3.78	-0.42	3.66	0.5
849	1.996	CIB	3.8	-0.23	3.55	
607	1.9987	CIB	3.3	1.33	3.64	0.06
659	1.999	CIB	3.51		3.62	0.1
846	1.999	CIB	3.79	-0.44	3.6	0.09
849	2	CIB	3.72	-0.25	3.75	-0.33
846	2.002	CIB	3.68	-0.3	3.78	-0.27
659	2.003	CIB	4.05		3.7	0.12
849	2.004	CIB	3.68	-0.09	3.72	0.11
607	2.0047	CIB	3.38	1.12	3.74	0.13
846	2.005	CIB	3.83	-0.29	3.62	
846	2.007	CIB	3.78	-0.22	3.6	0.18
659	2.008	CIB	3.45		3.68	-0.17
849	2.008	CIB	3.55	0.1	3.6	0.22
846	2.01	CIB	3.77	-0.25	3.53	0.32
607	2.0111	CIB	3.45	1.26	3.57	
849	2.012	CIB	3.44	0.18	3.59	0.24
659	2.012	CIB	3.66		3.59	0.41
846	2.013	CIB	3.62	-0.22	3.62	0.32
659	2.013	CIB	3.77		3.61	0.33
607	2.0148	CIB	3.59	1	3.59	0.19
849	2.016	CIB	3.4	0.22	3.54	0.32
846	2.016	CIB	3.59	-0.25	3.54	0.55
659	2.017	CIB	3.37		3.48	0.29
607	2.0176	CIB	3.73	1.22	3.48	0.31
846	2.019	CIB	3.32	-0.01	3.47	0.49
849	2.02	CIB	3.4	0.27	3.55	0.65
659	2.02	CIB	3.52		3.47	0.38
607	2.0212	CIB	3.79	1.13	3.36	0.51
846	2.022	CIB	3.33	0.13	3.38	0.51
659	2.023	CIB	2.76		3.38	0.34
849	2.024	CIB	3.51	0.28	3.38	0.28
846	2.024	CIB	3.53	-0.17	3.39	0.27
607	2.0248	CIB	3.79	0.88	3.49	0.23
846	2.026	CIB	3.36	0.08	3.51	0.43
846	2.027	CIB	3.24	0.08	3.56	0.49
607	2.0276	CIB	3.65	1.26	3.53	0.24
849	2.028	CIB	3.77	0.17	3.53	0.27
846	2.029	CIB	3.61	-0.41	3.61	0.18
659	2.03	CIB	3.39		3.59	0.06
846	2.03	CIB	3.62	-0.29	3.55	-0.02
607	2.0308	CIB	3.58	0.78	3.62	0.08
846	2.032	CIB	3.56	-0.15	3.62	0.05
849	2.032	CIB	3.94	-0.01	3.62	0.14
846	2.033	CIB	3.42	-0.07	3.62	-0.04
659	2.033	CIB	3.61		3.62	0.19
846	2.035	CIB	3.56	0.06	3.54	0.19
607	2.0355	CIB	3.57	0.79	3.64	0.18
846	2.036	CIB	3.52	-0.02	3.61	
849	2.036	CIB	3.94	-0.12	3.61	0.33
659	2.037	CIB	3.45		3.61	0.05
607	2.0377	CIB	3.55	0.69	3.62	0.04
846	2.038	CIB	3.61	-0.33	3.6	0.09
846	2.039	CIB	3.55	-0.09	3.64	
659	2.039	CIB	3.83		3.71	-0.18
659	2.04	CIB	3.66		3.7	-0.15
849	2.04	CIB	3.89	-0.12	3.75	-0.18
846	2.041	CIB	3.58	-0.23	3.73	-0.13
659	2.041	CIB	3.77		3.74	-0.17
846	2.042	CIB	3.74	-0.03	3.7	0.07
846	2.043	CIB	3.71	-0.31	3.75	0.11
607	2.0436	CIB	3.72	0.84	3.76	0.07
846	2.044	CIB	3.79	-0.08	3.78	0.07
849	2.044	CIB	3.85	-0.06	3.8	0.07
846	2.045	CIB	3.85	-0.04	3.9	0.01
846	2.046	CIB	3.78	-0.32	3.83	-0.01
607	2.0469	CIB	4.23	0.56	3.76	0.04
846	2.047	CIB	3.42	-0.21	3.78	0.06
846	2.047	CIB	3.51	0.2	3.76	0.07
659	2.047	CIB	3.98		3.68	-0.11
846	2.048	CIB	3.67	-0.29	3.7	-0.15
849	2.048	CIB	3.81	-0.13	3.81	-0.13
846	2.05	CIB	3.54	-0.39	3.71	
607	2.0501	CIB	4.05	0.29	3.64	-0.11
659	2.051	CIB	3.46		3.64	-0.14
846	2.052	CIB	3.34	-0.2	3.61	-0.18
849	2.052	CIB	3.81	-0.26	3.65	-0.16
846	2.053	CIB	3.4	-0.56	3.71	
607	2.0533	CIB	4.24	0.4	3.68	-0.2
659	2.054	CIB	3.76		3.6	-0.28
846	2.055	CIB	3.18	-0.37	3.69	-0.23
846	2.056	CIB	3.4	-0.58	3.68	-0.22
849	2.056	CIB	3.87	-0.37	3.63	-0.3
607	2.0569	CIB	4.18	0.45	3.73	-0.28
846	2.058	CIB	3.53	-0.63	3.87	-0.03
659	2.059	CIB	3.69		3.78	-0.01
607	2.0597	CIB	4.06	0.45	3.74	-0.24
846	2.06	CIB	3.45	-0.31	3.76	-0.27
849	2.06	CIB	3.97	-0.46	3.71	-0.32
846	2.061	CIB	3.61	-0.75	3.6	-0.51
846	2.062	CIB	3.47	-0.53	3.72	-0.28
659	2.062	CIB	3.52		3.65	-0.22
607	2.0629	CIB	4.03	0.62	3.69	-0.21
659	2.064	CIB	3.61		3.82	-0.22
846	2.064	CIB	3.83	-0.73	3.81	-0.29
849	2.064	CIB	4.12	-0.56	3.8	-0.61
846	2.065	CIB	3.48	-0.47	3.83	-0.35
846	2.067	CIB	3.96	-0.69	3.75	-0.32
607	2.0676	CIB	3.77	0.68	3.78	-0.33
846	2.068	CIB	3.44	-0.56	3.94	-0.3
849	2.068	CIB	4.23	-0.62	3.91	0.09
659	2.068	CIB	4.32		3.87	-0.27
607	2.0689	CIB	3.77	0.88	3.95	-0.31
846	2.07	CIB	3.57	-0.76	3.94	-0.2
846	2.072	CIB	3.85	-0.73	3.93	-0.3
659	2.072	CIB	4.2		3.91	-0.29
849	2.072	CIB	4.27	-0.59	3.95	-0.29
607	2.0729	CIB	3.67	0.94	4.07	-0.15
846	2.073	CIB	3.77	-0.79	4	-0.27
659	2.073	CIB	4.43		3.84	0.12
846	2.075	CIB	3.85	-0.65	3.93	-0.28
607	2.0753	CIB	3.5	0.99	4.02	-0.1
846	2.076	CIB	4.09	-0.65	3.98	-0.23
659	2.076	CIB	4.23		3.96	-0.25
849	2.076	CIB	4.24	-0.62	3.99	-0.29
846	2.078	CIB	3.72	-0.73	3.94	-0.34
607	2.0789	CIB	3.69	0.83	4.02	
846	2.079	CIB	3.82	-0.82	3.94	-0.33
659	2.079	CIB	4.62		4.03	-0.31
846	2.08	CIB	3.86	-0.61	4.05	-0.7
849	2.08	CIB	4.18	-0.66	4.04	-0.56
659	2.081	CIB	3.78		3.84	-0.23
846	2.082	CIB	3.77	-0.4	3.88	-0.23
607	2.0826	CIB	3.61	0.76	3.87	-0.21
846	2.083	CIB	4.05	-0.64	3.96	
849	2.084	CIB	4.12	-0.56	4.06	-0.25
659	2.084	CIB	4.24		4.08	-0.24
846	2.084	CIB	4.28	-0.57	4.05	-0.11
607	2.0854	CIB	3.71	0.79	4.07	-0.09
659	2.086	CIB	3.88		4.04	-0.18
846	2.086	CIB	4.26	-0.49	3.88	0.23
849	2.088	CIB	4.07	-0.46	3.89	-0.2
607	2.089	CIB	3.49	1.06	3.91	
846	2.089	CIB	3.77	-0.93	3.72	0.15
659	2.089	CIB	3.95		3.7	0.19
607	2.0918	CIB	3.33	0.93	3.81	-0.23
849	2.092	CIB	3.94	-0.3	3.87	-0.14
846	2.092	CIB	4.07	-0.63	3.76	
846	2.094	CIB	4.07	-0.57	3.77	-0.22
659	2.095	CIB	3.4		3.73	-0.2
607	2.0958	CIB	3.37	0.61	3.66	-0.18
849	2.096	CIB	3.72	-0.21	3.53	-0.05
846	2.096	CIB	3.76	-0.56	3.58	-0.2
659	2.098	CIB	3.4		3.6	-0.19
846	2.098	CIB	3.65	-0.64	3.55	-0.2
607	2.0997	CIB	3.46	0.63	3.47	0.11
849	2.1	CIB	3.47	-0.22	3.45	-0.06
607	2.1014	CIB	3.37	0.65	3.49	0.08
846	2.102	CIB	3.3	-0.74	3.46	-0.24
659	2.102	CIB	3.87		3.44	-0.24
846	2.104	CIB	3.27	-0.64	3.55	-0.53
849	2.104	CIB	3.41	-0.22	3.66	-0.1
659	2.105	CIB	3.88		3.66	-0.16
607	2.105	CIB	3.89	0.57	3.78	0
846	2.106	CIB	3.87	-0.36	3.84	0.3
659	2.107	CIB	3.84		3.78	0.17
607	2.1078	CIB	3.74	0.7	3.75	-0.09
849	2.108	CIB	3.54	-0.22	3.76	0.01
846	2.108	CIB	3.78	-0.46	3.72	-0.1
659	2.108	CIB	3.9		3.71	-0.31
846	2.111	CIB	3.66	-0.41	3.76	-0.34
849	2.112	CIB	3.69	-0.15	3.72	-0.14
659	2.112	CIB	3.75		3.6	0.15
846	2.114	CIB	3.61	0.13	3.61	0.24
607	2.1142	CIB	3.29	1.04	3.57	0.37
849	2.116	CIB	3.71	-0.07	3.56	0.13
659	2.117	CIB	3.51		3.47	0.35
846	2.117	CIB	3.68	-0.56	3.53	-0.05
607	2.1174	CIB	3.16	0.98	3.51	-0.04
846	2.12	CIB	3.58	-0.53	3.53	-0.05
659	2.12	CIB	3.62		3.47	0.29
849	2.12	CIB	3.62	-0.09	3.6	0.05
607	2.1206	CIB	3.35	0.78	3.59	0.39
659	2.121	CIB	3.83		3.59	0.28
607	2.1239	CIB	3.54	0.49	3.63	0.15
849	2.124	CIB	3.6	-0.07	3.76	-0.06
846	2.124	CIB	3.85	-0.61	3.74	-0.21
659	2.125	CIB	3.98		3.74	-0.35
846	2.127	CIB	3.73	-0.67	3.79	-0.44
849	2.128	CIB	3.56	-0.05	3.76	-0.42
659	2.129	CIB	3.81		3.8	-0.25
846	2.131	CIB	3.7	-0.54	3.74	-0.11
607	2.1318	CIB	4.18	0.26	3.72	-0.13
849	2.132	CIB	3.46	-0.11	3.83	-0.02
659	2.133	CIB	3.47		3.82	0.02
607	2.133	CIB	4.36	0.33	3.67	-0.08
846	2.134	CIB	3.63	-0.4	3.65	-0.18
849	2.136	CIB	3.44	-0.15	3.63	
846	2.137	CIB	3.35	-0.5	3.58	-0.26
659	2.138	CIB	3.35		3.52	-0.26
607	2.1395	CIB	4.13	0.01	3.53	-0.28
846	2.14	CIB	3.34	-0.39	3.53	-0.21
849	2.14	CIB	3.5	-0.26	3.53	-0.38
659	2.141	CIB	3.31		3.44	-0.46
846	2.143	CIB	3.39	-0.87	3.54	-0.26
849	2.144	CIB	3.66	-0.32	3.56	-0.36
607	2.1459	CIB	3.86	0.42	3.68	
846	2.146	CIB	3.57	-0.68	3.78	-0.38
659	2.146	CIB	3.92		3.83	-0.41
846	2.148	CIB	3.88	-0.93	3.89	-0.69
849	2.148	CIB	3.94	-0.45	3.94	-0.21
659	2.148	CIB	4.12		3.95	-0.39
607	2.1495	CIB	3.84	0.76	4.1	-0.2
846	2.151	CIB	3.99	-0.92	4.11	-0.21
659	2.151	CIB	4.6		3.99	0.08
849	2.152	CIB	3.98	-0.46	4.02	-0.34
607	2.1532	CIB	3.54	0.94	3.94	0.1
846	2.154	CIB	3.99	-0.93	3.8	0.01
607	2.1559	CIB	3.59	0.87	3.8	-0.1
849	2.156	CIB	3.91	-0.36	3.78	-0.12
846	2.156	CIB	3.97	-1.01	3.82	-0.1
607	2.1583	CIB	3.43	0.85	3.87	-0.33
846	2.159	CIB	4.2	-0.85	3.77	-0.05
849	2.16	CIB	3.86	-0.27	3.82	-0.02
607	2.1613	CIB	3.39	1.03	3.89	-0.23
846	2.162	CIB	4.23	-0.88	3.87	-0.22
849	2.164	CIB	3.76	-0.17	3.96	-0.21
846	2.164	CIB	4.13	-0.81	4	-0.27
659	2.164	CIB	4.29		4	-0.28
607	2.1647	CIB	3.59	0.77	3.96	0
846	2.167	CIB	4.22	-0.91	3.86	0.19
607	2.1677	CIB	3.59	0.96	3.8	0.01
849	2.168	CIB	3.6	-0.05	3.81	0.03
846	2.17	CIB	4.02	-0.72	3.66	0.22
607	2.1711	CIB	3.62	0.87	3.75	-0.13
849	2.172	CIB	3.44	0.06	3.77	0.01
846	2.173	CIB	4.04	-0.78	3.75	0.03
607	2.1741	CIB	3.75	0.64	3.71	-0.14
846	2.175	CIB	3.88	-0.64	3.79	-0.19
849	2.176	CIB	3.45	0.02	3.72	0.13
659	2.176	CIB	3.81		3.75	-0.16
607	2.1775	CIB	3.72	0.51	3.72	0
846	2.178	CIB	3.87	-0.54	3.72	-0.02
659	2.179	CIB	3.75		3.63	0.21
849	2.18	CIB	3.45	-0.02	3.64	-0.03
607	2.1805	CIB	3.38	0.89	3.59	0.14
846	2.181	CIB	3.76	-0.45	3.56	0.35
659	2.182	CIB	3.6		3.61	0.28
607	2.1829	CIB	3.61	0.97	3.62	0.05
846	2.183	CIB	3.71	-0.31	3.57	0.22
849	2.184	CIB	3.4	-0.02	3.58	0.07
659	2.186	CIB	3.55		3.57	0.04
846	2.186	CIB	3.63	-0.38	3.52	0.1
607	2.1861	CIB	3.55	0.87	3.55	0.03
849	2.188	CIB	3.47	-0.07	3.58	
846	2.188	CIB	3.55	-0.31	3.56	0.28
659	2.189	CIB	3.68		3.54	0.01
607	2.1908	CIB	3.54	0.64	3.54	-0.02
846	2.191	CIB	3.43	-0.2	3.55	0.01
846	2.192	CIB	3.49	-0.22	3.5	0.15
849	2.192	CIB	3.63	-0.19	3.55	0.02
607	2.1925	CIB	3.43	0.7	3.53	0
659	2.193	CIB	3.75		3.56	-0.11
846	2.194	CIB	3.36	-0.28	3.57	-0.11
846	2.196	CIB	3.61	-0.66	3.69	-0.38
849	2.196	CIB	3.68	-0.2	3.62	-0.09
659	2.196	CIB	4.05		3.66	-0.12
607	2.1961	CIB	3.39	0.78	3.7	0.07
846	2.198	CIB	3.56	-0.38	3.67	0.25
659	2.198	CIB	3.84		3.62	0.09
607	2.1989	CIB	3.52	0.36	3.67	-0.14
846	2.199	CIB	3.79	-0.41	3.69	-0.21
849	2.2	CIB	3.62	-0.15	3.67	-0.25
846	2.201	CIB	3.68	-0.65	3.68	-0.35
846	2.202	CIB	3.73	-0.4	3.68	-0.41
849	2.204	CIB	3.57	-0.13	3.72	-0.48
846	2.204	CIB	3.79	-0.74	3.62	-0.17
659	2.204	CIB	3.83		3.62	-0.14
607	2.2053	CIB	3.18	0.58	3.61	-0.24
846	2.206	CIB	3.73	-0.27	3.57	-0.08
846	2.207	CIB	3.53	-0.51	3.51	-0.13
849	2.208	CIB	3.56	-0.11	3.61	-0.31
846	2.209	CIB	3.57	-0.33	3.52	-0.38
659	2.21	CIB	3.66		3.54	-0.12
846	2.211	CIB	3.28	-0.57	3.53	-0.12
607	2.2118	CIB	3.61	0.55	3.48	-0.05
849	2.212	CIB	3.51	-0.14	3.43	-0.15
659	2.213	CIB	3.34		3.46	-0.01
846	2.213	CIB	3.41	-0.43	3.56	-0.09
659	2.213	CIB	3.43		3.56	-0.1
607	2.215	CIB	4.12	0.3	3.57	-0.16
849	2.216	CIB	3.49	-0.16	3.62	-0.07
846	2.217	CIB	3.38	-0.35	3.67	0.1
659	2.218	CIB	3.67		3.53	-0.07
607	2.2182	CIB	3.7	0.59	3.55	-0.07
846	2.22	CIB	3.43	-0.38	3.59	0.02
849	2.22	CIB	3.59	-0.15	3.6	0.21
659	2.222	CIB	3.56		3.56	-0.02
607	2.2229	CIB	3.72	0.76	3.6	0.04
846	2.223	CIB	3.49	-0.31	3.59	0.22
849	2.224	CIB	3.62	-0.15	3.57	
607	2.2246	CIB	3.56	0.58	3.52	-0.09
659	2.226	CIB	3.45		3.52	-0.05
846	2.227	CIB	3.47	-0.47	3.45	0.27
