57.699,-1.07,3.71
58.819,-0.73,4.52
58.833,-0.27,5.07
58.853,-0.79,4.45
58.906,-0.7,4.66
62.959,-0.15,1.74
62.959,-1,3.11
62.959,-0.14,1.81
62.959,-0.91,2.73
63.577,-0.75,2.94
64.279,-0.13,1.9
64.307,-0.24,1.94
64.343,-0.2,1.84
64.378,-0.18,1.9
65.068,0.45,2.25
65.032,0.16,2.04
66.447,-0.06,1.54
66.464,-0.22,2.99
66.464,-0.41,2.36
66.464,0.06,2.49
66.472,0.01,3.07
66.481,-0.53,2.07
66.481,-0.49,3.16
66.489,-0.26,2.12
66.489,-0.27,2.93
66.496,-0.14,2.14
66.496,-0.15,3.33
66.51,-0.21,3.32
66.51,-0.09,2.11
66.519,-0.48,2.99
66.519,-0.99,3.1
66.519,-0.17,2.08
66.527,-0.26,2.8
66.545,-0.2,3
66.553,-0.46,1.7
66.562,-0.57,2.95
66.574,-0.57,2.58
66.574,-0.58,2.06
66.593,-0.22,2.84
1.002,0.58,1.53
1.011,0.33,1.16
1.022,1.74,1.06
1.022,0.45,1.27
1.022,0.35,0.95
1.033,0.7,0.93
1.056,0.74,1.09
1.067,0.57,1.48
1.078,0.35,1.29
1.101,0.93,0.95
1.124,0.53,1.37
1.135,0.49,1.1
1.146,0.88,1.41
1.158,0.53,1.45
1.169,0.39,1.61
1.18,0.59,1.1
1.191,0.52,1.09
1.199,0.74,1.17
1.214,0.55,1.28
1.223,0.55,1.69
1.237,0.71,1.69
1.246,0.93,1.09
1.27,0.59,1.3
1.282,0.35,1.68
1.304,0.65,1.4
1.314,0.78,1.39
1.314,1.83,1.2
1.314,0.66,1.4
1.314,1.9,1.23
1.327,0.52,1.65
1.338,0.41,1.45
1.338,1.54,1.51
1.338,0.43,1.52
37.285,0.02,2.58
47.302,-0.33,3.3
48.632,-0.44,3.2
56.869,-0.86,2.52
56.869,-0.45,1.56
57.464,-0.13,1.66
57.464,-0.68,2.72
57.623,-1.06,3.65
57.623,-0.26,2.21
57.64,-0.82,3.87
57.64,-0.32,2.22
57.666,-0.77,3.42
57.666,-0.24,2.17
57.782,-0.38,2.92
57.782,-0.8,4.22
0.029,0.47,1.11
12.079,0.74,2.04
24.348,1.3,1.78
24.348,1.43,1.83
24.348,1.4,1.41
24.348,1.39,1.54
24.348,1.4,1.72
24.348,1.47,1.83
24.348,1.49,1.83
26.571,1.08,1.66
26.571,1.48,1.46
27.678,1.44,1.77
27.678,1.23,1.46
27.678,1.03,1.64
27.678,1.16,1.38
27.678,1.21,1.47
28.982,1.69,1.64
31.611,1.64,1.51
31.611,1.38,1.71
32.911,1.33,1.86
32.911,1.34,1.86
34.735,1.35,1.96
34.735,1.13,1.91
34.873,1.25,1.86
34.873,1.41,1.8
34.873,1.34,2.12
34.873,1.26,1.8
34.901,1,1.6
35.043,1.41,1.9
35.043,1.19,1.63
35.048,1.3,1.76
36.037,1.15,1.92
36.79,1.33,2.08
36.823,1.17,2.25
36.823,1.21,2.1
37.017,0.28,1.68
37.059,0.46,1.87
37.059,0.37,2.07
37.059,0.52,2.75
37.059,0.66,2.09
37.059,0.52,1.84
37.362,0.3,2.22
37.362,0.21,2.73
37.362,0.59,1.95
37.362,0.37,2.17
37.647,0.62,1.9
37.647,0.37,2.47
37.647,0.72,1.7
37.712,0.97,2.07
37.712,0.27,1.8
37.712,0.41,1.78
38.202,0.57,1.82
38.202,0.77,1.68
39.424,0.59,2.26
39.424,0.6,1.91
39.424,0.15,2.93
39.424,0.6,1.89
39.424,0.54,2.14
39.424,0.64,2.04
40.428,0.6,2.06
40.428,0.54,1.85
40.428,0.65,1.86
40.428,0.71,1.57
40.428,0.4,2.05
40.428,0.57,2.01
46.605,0.62,2.86
46.605,0.57,1.96
47.497,0.94,1.6
47.497,0.46,1.82
47.497,0.4,2.37
47.497,0.65,2.11
47.497,0.46,2.29
47.497,0.9,1.5
52.201,-0.63,1.34
52.201,-0.57,1.62
52.201,-0.83,2.23
52.201,-0.63,0.7
52.201,-0.83,1.62
52.201,-0.24,1.04
54.545,-1.06,2.4
57.639,-0.8,2.81
