37.712,2.07
37.712,1.80
37.712,1.78
38.202,1.82
38.202,1.68
39.424,2.26
39.424,1.91
39.424,2.93
39.424,1.89
39.424,2.14
39.424,2.04
40.428,2.06
40.428,1.85
40.428,1.86
40.428,1.57
40.428,2.05
40.428,2.01
46.600,3.00
46.605,2.86
46.605,1.96
46.733,2.81
47.101,3.26
47.302,3.30
47.477,3.54
47.497,1.60
47.497,1.82
47.497,2.37
47.497,2.11
47.497,2.29
47.497,1.50
47.860,3.03
48.632,3.20
48.710,3.12
49.135,1.75
49.135,2.72
49.277,2.66
49.677,3.04
49.888,3.43
50.050,2.42
50.256,2.34
50.462,3.18
50.875,2.97
51.477,3.14
52.201,1.34
52.201,1.62
52.201,2.23
52.201,0.70
52.201,1.62
52.201,1.04
53.502,3.34
54.545,2.40
54.604,2.53
54.786,3.27
55.656,1.27
55.656,1.23
55.656,2.22
55.656,2.56
55.656,2.45
55.656,0.92
55.808,2.09
55.808,1.24
55.811,2.28
55.811,1.10
55.814,2.24
55.818,2.16
55.818,1.08
55.821,2.13
55.821,0.94
55.824,0.24
55.824,1.96
55.824,0.70
55.831,2.13
55.831,1.00
55.831,2.28
55.834,1.03
55.834,2.32
55.834,2.07
55.834,2.01
55.838,0.91
55.838,2.25
55.841,2.25
55.841,0.79
55.841,2.13
55.844,0.84
55.848,2.26
55.848,0.93
55.851,2.11
55.851,0.75
55.854,2.12
55.854,0.82
56.255,2.29
56.483,3.03
56.869,2.52
56.869,1.56
56.888,2.70
56.888,1.74
57.167,2.93
57.167,1.78
57.464,1.66
57.464,2.72
57.503,2.93
57.503,1.68
57.623,3.65
57.623,2.21
57.639,2.81
57.640,3.87
57.640,2.22
57.643,2.90
57.643,1.76
57.664,2.91
57.664,1.83
57.666,3.42
57.666,2.17
57.699,2.08
57.699,3.71
57.782,2.92
57.782,4.22
57.902,1.78
57.902,2.93
58.206,4.76
58.206,2.41
58.819,4.52
58.833,5.07
58.853,4.45
58.906,4.66
59.144,4.48
59.144,3.24
59.265,3.08
59.265,4.33
59.271,3.49
59.271,3.23
59.271,4.65
59.687,4.49
59.687,3.12
59.981,3.63
59.981,4.94
60.069,3.50
60.069,4.89
60.237,3.51
60.237,4.88
60.800,4.24
60.800,3.18
60.800,3.90
61.984,3.51
62.959,1.74
62.959,3.11
62.959,1.81
62.959,2.73
63.577,2.94
64.279,1.90
64.307,1.94
64.343,1.84
64.378,1.90
65.032,2.04
65.068,2.25
66.447,1.54
66.464,2.99
66.464,2.36
66.464,2.49
66.472,3.07
66.481,2.07
66.481,3.16
66.489,2.12
66.489,2.93
66.496,2.14
66.496,3.33
66.510,3.32
66.510,2.11
66.519,2.99
66.519,3.10
66.519,2.08
66.527,2.80
66.545,3.00
66.553,1.70
66.562,2.95
66.574,2.58
66.574,2.06
66.593,2.84
