0,-10.5
3,-10.5
6.3,-4.9
10.1,-4.9
11.6,4.3
11.9,16.7
13.4,18.5
14.7,14.8
15.7,3.7
17.5,0.6
19.7,2.5
20.8,8.6
20.9,13
23.5,13
24.8,19.1
25.3,30.2
26.8,28.4
28.1,22.8
29.6,30.2
32.9,61.1
34.7,60.5
37.2,57.4
39.7,61.1
41.5,70.4
43.3,93.2
45.1,103.7
46.6,106.8
48.1,109.3
49.9,123.5
51.4,129.6
52.4,127.2
56.2,95.1
59.7,84.6
68.1,98.8
72.4,86.4
75.2,73.5
