  2.0802693384439744e-001	  2.0784362742439155e-001	  2.0713133422084740e-001	  5.7621382853469794e-002	  3.5335402205821625e-002	  3.3991250823606156e-002	  1.6289438139395632e-001	  1.2729347494245422e-001	  1.1374517577340165e-001	  2.5936075483756216e-001	  2.3505994715717959e-001	  2.9519005010032774e-002	  3.2702878568047329e-002	
  2.0802693384439308e-001	  2.0784362742439155e-001	  2.0713133422084740e-001	  5.7621382834792359e-002	  3.5335402205821625e-002	  3.3991250823606156e-002	  1.6289345472746453e-001	  1.2729347494246826e-001	  1.1374517577340720e-001	  2.5936075478566234e-001	  2.3505994715717959e-001	  2.9519005010032774e-002	  3.2702878568331178e-002	
  2.0802693384437682e-001	  2.0784362742438958e-001	  2.0713133422084543e-001	  5.7621382794522856e-002	  3.5335402205821625e-002	  3.3991250823606156e-002	  1.6289252807106380e-001	  1.2729347494249810e-001	  1.1374517577341904e-001	  2.5936075467456576e-001	  2.3505994715717760e-001	  2.9519005010032774e-002	  3.2702878568943175e-002	
  2.0802693384434170e-001	  2.0784362742438436e-001	  2.0713133422084021e-001	  5.7621382732207543e-002	  3.5335402205821625e-002	  3.3991250823606156e-002	  1.6289160142496614e-001	  1.2729347494254353e-001	  1.1374517577343715e-001	  2.5936075450394386e-001	  2.3505994715717135e-001	  2.9519005010032774e-002	  3.2702878569890209e-002	
  2.0802693383938542e-001	  2.0784362742424192e-001	  2.0713133422069752e-001	  5.7621380208252179e-002	  3.5335402205821896e-002	  3.3991250823606163e-002	  1.6288233585233400e-001	  1.2729347494398177e-001	  1.1374517577405695e-001	  2.5936074829065070e-001	  2.3505994715699940e-001	  2.9519005010032680e-002	  3.2702878608247228e-002	
  2.0802693382486331e-001	  2.0784362742235007e-001	  2.0713133421880303e-001	  5.7621375522418222e-002	  3.5335402205822090e-002	  3.3991250823605920e-002	  1.6287307129013118e-001	  1.2729347494618073e-001	  1.1374517577507406e-001	  2.5936073757183115e-001	  2.3505994715461592e-001	  2.9519005010031546e-002	  3.2702878679456933e-002	
  2.0802693379782458e-001	  2.0784362741818388e-001	  2.0713133421462931e-001	  5.7621368635224920e-002	  3.5335402205821577e-002	  3.3991250823605046e-002	  1.6286380775694914e-001	  1.2729347494879525e-001	  1.1374517577639393e-001	  2.5936072288702189e-001	  2.3505994714936129e-001	  2.9519005010028004e-002	  3.2702878784117193e-002	
  2.0802693226126126e-001	  2.0784362737649192e-001	  2.0713133417258767e-001	  5.7621111037192460e-002	  3.5335402205525397e-002	  3.3991250823528545e-002	  1.6277126094363858e-001	  1.2729347489507856e-001	  1.1374517578277199e-001	  2.5936043492636035e-001	  2.3505994709934827e-001	  2.9519005009607198e-002	  3.2702882697626848e-002	
  2.0802692868328840e-001	  2.0784362682116514e-001	  2.0713133361463884e-001	  5.7620639925029887e-002	  3.5335402203017410e-002	  3.3991250822559840e-002	  1.6267881470390441e-001	  1.2729347469578892e-001	  1.1374517576572556e-001	  2.5936007928663102e-001	  2.3505994640047082e-001	  2.9519005005787021e-002	  3.2702889850845532e-002	
  2.0802692316675286e-001	  2.0784362589742642e-001	  2.0713133268586514e-001	  5.7619952684233929e-002	  3.5335402196433364e-002	  3.3991250819973583e-002	  1.6258647080050712e-001	  1.2729347432168792e-001	  1.1374517571711810e-001	  2.5935969886736499e-001	  2.3505994523796411e-001	  2.9519004995759546e-002	  3.2702900279834135e-002	
  2.0802674523482495e-001	  2.0784362187861974e-001	  2.0713132847874133e-001	  5.7595493823908613e-002	  3.5335401156813467e-002	  3.3991250672063503e-002	  1.6167177112415021e-001	  1.2729345395859615e-001	  1.1374517193308996e-001	  2.5935570707592931e-001	  2.3505994071194763e-001	  2.9519003477787100e-002	  3.2703269578021901e-002	
  2.0802636598164828e-001	  2.0784355404621124e-001	  2.0713125990550499e-001	  5.7552154004597886e-002	  3.5335396147939659e-002	  3.3991249327371062e-002	  1.6076692098899070e-001	  1.2729341335609107e-001	  1.1374516387539652e-001	  2.5935150487938502e-001	  2.3505985584034209e-001	  2.9518995423985939e-002	  3.2703917563843360e-002	
  2.0802582511011805e-001	  2.0784345570104476e-001	  2.0713116033977369e-001	  5.7490804897465386e-002	  3.5335384642434221e-002	  3.3991246062081974e-002	  1.5987199905268296e-001	  1.2729335107532311e-001	  1.1374515100754469e-001	  2.5934714977728385e-001	  2.3505973295389379e-001	  2.9518976563135142e-002	  3.2704825968494333e-002	
  2.0802052150651659e-001	  2.0784320680596510e-001	  2.0713089462975390e-001	  5.6793072073286002e-002	  3.5334977326276829e-002	  3.3991174888830543e-002	  1.5514994521994818e-001	  1.2729238343222099e-001	  1.1374492305095447e-001	  2.5932156086180386e-001	  2.3505944616877011e-001	  2.9518327948910999e-002	  3.2714627360983163e-002	
  2.0801104617079158e-001	  2.0784088574481610e-001	  2.0712853604746245e-001	  5.5806786974955627e-002	  3.5333696603827222e-002	  3.3990855056058283e-002	  1.5069934353395925e-001	  1.2729055024013863e-001	  1.1374445755306854e-001	  2.5929156156844796e-001	  2.3505654608066637e-001	  2.9516320075665844e-002	  3.2727246726785474e-002	
  2.0799931071894315e-001	  2.0783772387005986e-001	  2.0712532306159753e-001	  5.4624958347289705e-002	  3.5331231553649846e-002	  3.3990181905713762e-002	  1.4650909899268533e-001	  1.2728774957937516e-001	  1.1374371263185983e-001	  2.5925971844658935e-001	  2.3505259169550541e-001	  2.9512554610545787e-002	  3.2740830251685199e-002	
  2.0797635127836825e-001	  2.0783298777760417e-001	  2.0712047256602059e-001	  5.2112142544046641e-002	  3.5323561154020224e-002	  3.3988125737662168e-002	  1.3907780615720355e-001	  1.2728016428284897e-001	  1.1374161266111327e-001	  2.5920115188808046e-001	  2.3504671761105819e-001	  2.9501289908957840e-002	  3.2766080477220190e-002	
  2.0794477483602125e-001	  2.0782082434110630e-001	  2.0710813686564694e-001	  4.9434376155616418e-002	  3.5310151874365370e-002	  3.3984193711038738e-002	  1.3242728563381720e-001	  1.2726884375781883e-001	  1.1373835959820273e-001	  2.5913291688335188e-001	  2.3503143898962636e-001	  2.9482122037400915e-002	  3.2785096896508666e-002	
  2.0791064821658486e-001	  2.0780582705668441e-001	  2.0709293678924595e-001	  4.6792432750269737e-002	  3.5289943696593017e-002	  3.3977814791546934e-002	  1.2650368120281164e-001	  1.2725334986616571e-001	  1.1373378483272087e-001	  2.5906338661680717e-001	  2.3501257271104228e-001	  2.9454031151597126e-002	  3.2793789204251932e-002	
  2.0787498769611745e-001	  2.0778813437285912e-001	  2.0707501469279255e-001	  4.4306829970678890e-002	  3.5262641798803535e-002	  3.3968700232454713e-002	  1.2123651834186479e-001	  1.2723353181641520e-001	  1.1372780684567725e-001	  2.5899355290599019e-001	  2.3499028833608759e-001	  2.9417110587232016e-002	  3.2790513883612663e-002	
  2.0782611401561873e-001	  2.0776573519771810e-001	  2.0705222371607460e-001	  4.0634910280814132e-002	  3.5204835086213325e-002	  3.3948932097699974e-002	  1.1375600252721800e-001	  1.2719261708247401e-001	  1.1371514071431887e-001	  2.5889704023690335e-001	  2.3496215523918476e-001	  2.9341926725419229e-002	  3.2763507787096892e-002	
  2.0775933908206373e-001	  2.0772081012166732e-001	  2.0700677508822485e-001	  3.7593992126292157e-002	  3.5129248763377550e-002	  3.3921440913975934e-002	  1.0761000686727212e-001	  1.2714070203609165e-001	  1.1369864783152599e-001	  2.5877604173307989e-001	  2.3490542531547448e-001	  2.9245854972844532e-002	  3.2704868764545855e-002	
  2.0769031819935144e-001	  2.0766955758975428e-001	  2.0695496734144039e-001	  3.5103080059758249e-002	  3.5035263829585363e-002	  3.3884814869133736e-002	  1.0254774855235187e-001	  1.2707687681322502e-001	  1.1367791256191967e-001	  2.5865359996730058e-001	  2.3484063780676664e-001	  2.9128298583292047e-002	  3.2614889658249123e-002	
  2.0761895037540212e-001	  2.0761268558199866e-001	  2.0689751825806088e-001	  3.3051159415587492e-002	  3.4924845677306797e-002	  3.3839069441418596e-002	  9.8369723212621524e-002	  1.2700106385469229e-001	  1.1365271503003502e-001	  2.5852955206294753e-001	  2.3476870508720338e-001	  2.8992747991868056e-002	  3.2498826204877838e-002	
  2.0754497735523991e-001	  2.0755056316288381e-001	  2.0683479598222607e-001	  3.1353629368855759e-002	  3.4800818382018275e-002	  3.3785030857734932e-002	  9.4917238328737052e-002	  1.2691383158774625e-001	  1.1362298426413518e-001	  2.5840296024166853e-001	  2.3469011065146700e-001	  2.8843292674393468e-002	  3.2362513584724154e-002	
  2.0746058822909422e-001	  2.0747971640611571e-001	  2.0676311528353511e-001	  2.9379625025527264e-002	  3.4605454293647898e-002	  3.3697099704519180e-002	  9.0890077506698461e-002	  1.2677083204609713e-001	  1.1357225453677713e-001	  2.5825682500832831e-001	  2.3460059565002378e-001	  2.8614385630363746e-002	  3.2145677704325609e-002	
  2.0733423589219696e-001	  2.0736338873291538e-001	  2.0664575999354068e-001	  2.7880540380303121e-002	  3.4388954993077113e-002	  3.3595484180473541e-002	  8.7836188087794378e-002	  1.2660884489113700e-001	  1.1351227266892992e-001	  2.5804790303841330e-001	  2.3445337101242306e-001	  2.8362296857967380e-002	  3.1897518442147929e-002	
  2.0720308494772094e-001	  2.0723961999650231e-001	  2.0652099657315584e-001	  2.6720555190541645e-002	  3.4148153521283010e-002	  3.3477124332436978e-002	  8.5498508237289758e-002	  1.2642551133984906e-001	  1.1344178212719258e-001	  2.5783246299800505e-001	  2.3429667427208445e-001	  2.8083242639519779e-002	  3.1614677920947611e-002	
  2.0706799781067423e-001	  2.0710998945318285e-001	  2.0639039559292810e-001	  2.5804814346333471e-002	  3.3888034457873244e-002	  3.3343309491357456e-002	  8.3691677388218227e-002	  1.2622136086642397e-001	  1.1336028872133772e-001	  2.5761212254112942e-001	  2.3413255860477386e-001	  2.7786244308021259e-002	  3.1308503261267086e-002	
  2.0692921924297053e-001	  2.0697526585142031e-001	  2.0625469975126873e-001	  2.5067730996432235e-002	  3.3615050488963648e-002	  3.3197328828903451e-002	  8.2280504530913012e-002	  1.2599913864976425e-001	  1.1326792570731005e-001	  2.5738668778649404e-001	  2.3396202826923604e-001	  2.7479658530227349e-002	  3.0990244596761744e-002	
  2.0677481865128025e-001	  2.0682486005557815e-001	  2.0610302503904862e-001	  2.4253825179457258e-002	  3.3227306229299980e-002	  3.2984391853597854e-002	  8.0780464865614382e-002	  1.2566888363893311e-001	  1.1312186359773527e-001	  2.5713367073596100e-001	  2.3377186645856765e-001	  2.7055365477980601e-002	  3.0550809204361141e-002	
