0,4650
0.25,4650
0.5,4600
0.75,4600
1,4600
1.25,4600
1.5,4600
1.75,4200
2,4500
2.25,4500
2.5,4700
2.75,4700
3,4600
3.25,4500
3.5,4500
3.75,4100
4,4400
4.25,4400
4.5,4500
4.75,4500
5,4500
5.25,4500
5.5,4500
5.75,4300
6,4550
6.25,4600
6.5,4550
6.75,4550
7,4500
7.25,4500
7.5,4500
7.75,4500
8,4500
8.25,4550
8.5,4350
8.75,4500
9,4550
9.25,4350
9.5,4450
9.75,4350
10,4500
10.25,4600
10.5,4800
10.75,4800
11,4850
11.25,4850
11.5,4850
11.75,4900
12,4800
12.25,4800
12.5,4800
12.75,4800
13,4750
13.25,4750
13.5,4750
13.75,4750
14,4750
14.25,4750
14.5,4750
14.75,4700
15,4700
15.25,4700
15.5,4650
15.75,4600
16,4300
16.25,4250
16.5,4300
16.75,4250
17,4250
17.25,4250
17.5,4150
17.75,4200
18,4250
18.25,4700
18.5,4700
18.75,4700
19,4700
19.25,4700
19.5,4700
19.75,4700
20,4700
20.25,4700
20.5,4700
20.75,4700
21,4700
21.25,4700
21.5,4700
21.75,4700
22,4700
22.25,4700
22.5,4700
22.75,4700
23,4700
23.25,4650
23.5,4650
23.75,4650
24,4650
24.25,4650
24.5,4650
24.75,4650
25,4650
25.25,4650
25.5,4650
25.75,4650
26,4650
26.25,4600
26.5,4600
26.75,4600
27,4600
27.25,4600
27.5,4600
27.75,4600
28,4600
28.25,4600
28.5,4600
28.75,4600
29,4600
29.25,4600
29.5,4600
29.75,4600
30,4600
30.25,4600
30.5,4600
30.75,4600
31,4600
31.25,4600
31.5,4550
31.75,4500
32,4500
32.25,4500
32.5,4500
32.75,4500
33,4500
33.25,4500
33.5,4500
33.75,4300
34,4000
34.25,3900
34.5,3500
34.75,3650
35,3900
35.25,4050
35.5,3400
35.75,3850
36,3900
36.25,3900
36.5,3850
36.75,3800
37,3800
37.25,3600
37.5,3800
37.75,3800
38,3550
38.25,3700
38.5,4100
38.75,4100
39,4100
39.25,4100
39.5,3600
39.75,3450
40,3250
40.25,3350
40.5,4050
40.75,4150
41,4050
41.25,4050
41.5,4000
41.75,3950
42,3950
42.25,3650
42.5,3750
42.75,3650
43,3500
43.25,3900
43.5,3900
43.75,3900
44,3900
44.25,3400
44.5,3400
44.75,3350
45,3350
45.25,3300
45.5,3400
45.75,3350
46,3300
46.25,3250
46.5,3400
46.75,3400
47,3200
47.25,3100
47.5,3100
47.75,3100
48,3100
48.25,3100
48.5,3100
48.75,3100
49,3000
49.25,3000
49.5,3000
49.75,3000
50,3000
50.25,3000
50.5,2950
50.75,2950
51,2950
51.25,3000
51.5,3000
51.75,3000
52,2800
52.25,2800
