4.5,4390.792693,56.51953268,4336.870607,50.34171637,4358.475437,51.72362227,4344.857057,52.99089626,4413.308561,53.63689269
4.75,4377.006424,64.69976594,4318.734893,56.47301892,4343.002311,58.03632557,4328.796989,60.11595829,4400.363244,60.22878628
5,4384.593049,59.38699349,4317.142589,51.4358238,4343.988591,52.42262646,4328.261996,54.44558907,4404.006619,54.56088745
5.25,4356.68759,53.63660599,4286.382008,47.54450035,4316.921684,47.61656357,4299.883284,50.32445272,4378.904468,49.47822168
5.5,4352.850976,51.75804621,4274.868493,46.63767373,4310.808556,46.37404544,4290.586044,49.63348953,4376.782772,48.39664035
5.75,4364.43927,53.4151834,4277.106985,47.46551825,4317.399791,47.94194482,4295.365285,52.1934056,4386.787243,50.81724172
6,4373.70418,54.90852487,4279.62592,50.74019045,4324.668718,51.27906907,4298.887381,56.80107395,4398.190228,54.57229131
6.25,4413.468698,69.07657829,4306.359438,64.79434624,4354.117862,64.54712954,4325.796205,71.36670889,4432.23261,68.54131326
6.5,4462.230845,99.3801313,4333.18757,90.05529408,4382.717652,87.54691607,4351.501872,96.12216575,4465.871849,92.8002061
6.75,4491.001012,130.456149,4347.954623,110.0891353,4401.978429,106.9185721,4366.037691,113.4362703,4489.718948,114.4255294
7,4446.531317,120.2048452,4298.794767,102.3572854,4358.67875,100.1506092,4319.34338,107.1076009,4445.973396,107.7552699
7.25,4449.581313,119.3141728,4290.588896,103.0996866,4355.43269,101.9719245,4312.433886,111.0789598,4443.952866,110.9741864
7.5,4421.359983,108.8681076,4259.94294,95.38366505,4330.891704,96.1775965,4280.145947,105.8360271,4416.196137,106.0745248
7.75,4379.570971,85.17876276,4215.009666,76.06001318,4290.272083,78.4945998,4232.523991,86.94075392,4370.132062,86.76658811
8,4395.742169,91.49238838,4219.51888,80.75359008,4299.753381,83.84965545,4239.541979,92.78750876,4379.729242,92.30713804
8.25,4377.913734,82.91268184,4199.938908,73.59170601,4284.569703,76.89776319,4221.924182,85.66327618,4362.808317,84.25817189
8.5,4351.162377,79.40941924,4164.538643,75.44411637,4254.686286,78.97606712,4187.642578,89.1996981,4332.006712,85.98111925
8.75,4313.217097,71.45001287,4121.752935,69.84016788,4216.438761,72.79024839,4143.659065,82.09309703,4293.459301,79.11730448
9,4280.421803,66.53676774,4084.058568,67.12383907,4182.315543,70.32787239,4104.660483,80.41358227,4258.977584,75.96300672
9.25,4241.821534,70.73425983,4041.544726,66.55801286,4142.85348,70.58093754,4058.790348,83.63002865,4218.918922,76.16951494
9.5,4212.910565,66.54169032,3999.745544,60.60587965,4107.106243,64.64227698,4017.203995,78.04324133,4183.651614,69.4933372
9.75,4221.449981,81.05078885,3981.343125,66.216197,4099.66918,73.97327628,4012.448907,90.65974719,4179.525165,79.78837508
10,4228.653657,89.06080551,3973.96055,71.18804171,4099.430654,80.87363033,4015.548755,99.65357175,4182.231846,87.2657524
10.25,4273.771828,139.8795699,4013.360618,116.7081773,4140.547275,129.3669729,4072.679028,162.0130891,4231.137964,141.1906246
10.5,4346.409439,178.2084921,4086.936204,157.2737251,4211.652382,168.8701535,4157.677267,210.7287981,4309.858075,184.2161386
10.75,4364.813549,166.4863548,4114.894267,155.9203277,4227.859176,161.3532517,4167.065254,196.6946508,4321.319653,172.979999
11,4409.4169,163.9875344,4151.84805,155.7798057,4267.847368,161.2769761,4220.198858,196.4468973,4369.394282,173.4246577
11.25,4406.477787,132.8492992,4130.938003,122.1375166,4255.261541,129.5853874,4201.309075,156.5785965,4358.043814,139.0987175
11.5,4453.446414,146.0354694,4149.814007,129.1723825,4290.230235,142.7573252,4250.918562,172.1973677,4405.477457,155.2546634
11.75,4518.200783,137.3682299,4201.335062,127.8252294,4352.560536,141.9742079,4314.602455,168.1157622,4475.348902,153.6343871
12,4532.550995,141.2401105,4219.654927,135.0985699,4365.964602,149.9149442,4321.079565,176.7354153,4486.96257,161.3107481
12.25,4524.298035,153.9611416,4218.385476,151.7782286,4362.265966,166.9870626,4318.712169,197.1875673,4490.078217,180.3349717
12.5,4495.120497,133.2727048,4194.232597,137.5957017,4333.511797,149.6020963,4272.041654,174.8548628,4461.611798,162.0323192
12.75,4493.929811,141.6984481,4187.15967,145.2806796,4344.785016,162.6897194,4286.853166,190.8223234,4494.5434,180.234792
13,4465.548257,124.3597294,4137.502877,124.0010935,4307.540277,141.860489,4240.410253,165.5557608,4465.01788,159.9732999
13.25,4444.379741,124.8664133,4117.0397,124.6728671,4280.171576,143.7961084,4196.581298,164.7772094,4426.9545,161.3255662
13.5,4457.738215,133.1218237,4131.074325,135.05508,4284.793127,153.8219226,4195.007019,173.3402606,4424.021584,170.7554312
13.75,4433.648753,155.1603175,4109.02025,159.9112843,4260.946673,181.4531841,4171.064984,203.1201133,4401.195562,200.3732804
14,4436.749917,174.6167793,4128.094568,183.7434494,4265.652417,205.8120612,4171.656346,229.6514815,4396.678889,225.4127606
14.25,4435.644675,183.5720539,4130.734413,196.2056532,4271.877533,221.3491057,4179.477593,242.0084381,4405.36713,239.7288023
14.5,4361.957425,185.8136755,4054.005689,204.5486798,4211.570341,235.350194,4106.24421,251.8301899,4348.228594,252.0319233
14.75,4393.674685,180.2589696,4085.349353,202.0601372,4223.119037,225.5628517,4112.175524,238.6111647,4344.221525,235.9152712
15,4413.014033,210.1835358,4105.578105,238.8999104,4249.351025,266.0556764,4138.010541,279.6161791,4372.131301,276.4403151
15.25,4491.413289,243.3867434,4189.468625,287.2607249,4340.048154,309.2977208,4221.525006,328.5653584,4457.330283,317.8912725
15.5,4505.067078,257.719899,4211.787973,309.5838312,4364.309509,331.5507406,4246.807219,350.3768611,4481.617529,338.5915828
15.75,4499.040575,232.5351673,4187.63993,275.3255425,4373.748509,302.7532733,4242.597258,313.6727189,4500.164401,309.2404081
16,4483.378011,211.1311422,4161.753316,251.051359,4356.523954,276.5320678,4220.93947,283.8717458,4486.623822,281.5235138
16.25,4426.540744,198.7559589,4087.153372,233.4239694,4297.945884,262.337073,4160.585994,263.1518687,4438.892703,266.7994827
16.5,4332.201067,179.3443562,3967.815309,207.5093474,4162.508981,234.8257261,4018.674435,229.9490098,4299.393572,237.5595128
16.75,4248.704121,175.7274641,3869.420235,209.0089795,4077.982115,234.2142723,3921.024013,227.998153,4220.139642,237.4357763
17,4205.519558,156.131883,3791.90606,183.9830373,4007.970444,207.9672357,3829.894582,199.4008561,4144.958974,211.6892716
17.25,4246.173317,176.6014211,3819.469903,206.2730068,4047.148644,235.1006414,3849.365665,220.5063471,4183.378776,240.8702953
17.5,4352.713853,250.9026496,3926.309977,289.1669074,4188.085831,331.8622892,3970.82973,305.1982647,4331.489828,340.7955129
17.75,4319.964034,213.4814032,3892.782758,248.4212202,4105.695877,274.5725134,3903.627558,254.385799,4240.552095,280.6659079
18,4356.56558,237.4461162,3955.954153,284.9845333,4125.707082,295.9015804,3936.4423,274.0761925,4251.764342,298.4519068
18.25,4332.678896,207.5156603,3942.872903,261.33989,4083.472145,253.35722,3907.215828,242.1642459,4205.981698,251.6163402
18.5,4297.685506,153.8261524,3925.99273,209.591208,4011.619539,179.8647855,3851.949367,182.9649041,4116.192187,172.513668
18.75,4292.317754,148.9763923,3966.371063,213.7893378,3981.860689,170.899181,3855.314943,182.1361858,4065.541762,157.4751052
19,4248.792092,136.7294807,3916.215905,194.8534289,3922.596984,156.4153463,3798.613804,165.9757647,4010.53644,143.8726731
19.25,4260.825322,120.4915265,3932.626514,167.2222879,3936.950922,140.034258,3806.482473,144.4320812,4023.556667,128.6274286
19.5,4304.48293,117.8483962,3948.177659,158.5473975,3969.201712,137.6242704,3820.399607,138.9978622,4063.788641,128.2708536
19.75,4260.368064,99.14947392,3889.814144,133.7236689,3920.427313,118.1795906,3753.603795,114.3326571,4012.928835,109.178416
20,4299.016741,93.37376962,3918.26437,121.5050879,3954.916192,111.9445891,3778.019325,106.0241669,4044.525436,103.7816465
20.25,4296.956074,93.56631104,3914.642311,123.0028188,3948.563741,113.1809462,3766.462933,105.5323967,4038.809814,105.3083627
20.5,4259.884896,92.86427228,3877.95095,116.0857002,3907.572041,113.794316,3721.097602,100.5120603,3995.787241,105.2800223
20.75,4310.961332,105.8393212,3925.609131,117.7870074,3959.558557,128.1936672,3766.697268,109.3820553,4050.40951,120.9158882
21,4367.523228,103.9450211,3962.27482,117.4080011,4018.234192,124.5894839,3815.30799,107.3485906,4112.00599,117.9547686
21.25,4376.642544,104.2677732,3953.338826,109.5267301,4025.548789,124.205049,3819.678961,103.477594,4124.979591,118.801949
21.5,4362.433211,106.8943649,3928.752533,108.8042366,4006.173937,128.5208066,3796.008472,104.4902916,4107.246167,123.208367
21.75,4345.193668,105.347887,3900.733775,104.7527896,3982.83367,127.8506082,3764.283195,100.7307855,4081.342657,122.1750168
22,4277.118469,117.878793,3822.89746,98.71180615,3898.585779,144.5131023,3679.257848,101.9687651,4009.226239,140.6094436
22.25,4251.033621,119.8516915,3787.241423,90.51860719,3862.18177,148.7445109,3627.445397,91.17440105,3970.815068,145.3005526
22.5,4330.134489,126.0719455,3841.568725,89.74116684,3937.478525,155.6071221,3697.879333,95.44372718,4053.355952,154.6270832
22.75,4355.555033,144.144998,3853.284855,110.2833276,3953.715973,170.6003478,3708.656965,108.5376717,4074.441249,170.0147363
23,4408.325864,150.5980492,3878.69892,136.284256,3999.413851,175.7632587,3767.196008,133.1483351,4126.004147,174.8615821
23.25,4497.49515,158.2323713,3937.826511,159.6865697,4091.306008,183.5478244,3845.287983,154.1994966,4212.24631,179.3085893
23.5,4467.532512,161.614983,3896.324574,171.4148245,4051.777417,188.3535227,3820.41278,167.2409163,4174.355783,181.9822826
23.75,4447.403836,145.714876,3868.342937,151.9093543,4030.092389,170.4339178,3810.252277,154.4740078,4161.325311,166.3100965
24,4404.896343,141.1910364,3796.363894,143.543665,3977.156369,166.4084076,3734.957483,146.7511245,4097.899581,159.2065603
24.25,4387.904093,117.4212778,3768.707631,118.3719639,3953.660645,136.6218032,3710.930034,124.2395302,4076.333072,132.0862505
24.5,4396.754114,110.6033057,3752.346557,117.8558015,3955.817302,132.0614706,3703.427382,126.875337,4084.377808,128.9521837
24.75,4397.277839,103.3289674,3751.887924,117.2004964,3951.134311,135.5485418,3685.723073,125.7521272,4068.377992,128.6056762
25,4441.150634,101.6027871,3777.891264,113.8339263,3976.721995,134.5352219,3721.331932,125.8402077,4099.530752,127.016107
25.25,4482.862943,101.0970551,3794.931016,118.5271603,3998.53999,142.2945111,3746.293339,133.0159065,4125.488273,134.2416639
25.5,4535.72429,103.5220265,3822.319077,90.60788799,4004.711621,104.2127251,3768.503095,96.72213092,4119.3044,96.48444603
25.75,4580.471346,107.8630137,3804.50279,73.5067768,4017.601093,81.21598959,3774.390044,80.49398417,4139.386834,79.94482265
26,4562.902094,112.0158457,3781.364417,64.97572591,4011.321171,69.26082523,3742.488265,66.3522215,4120.309793,67.35376945
26.25,4521.019215,113.9931222,3768.705994,68.76930993,4010.843949,68.41857566,3724.731363,67.74164951,4116.414012,66.61083295
26.5,4509.557969,92.85376494,3805.705347,97.71792307,4127.359545,112.4069809,3799.934538,110.7558867,4234.895224,116.1909004
26.75,4530.843548,103.5659015,3827.595312,108.3208783,4158.390442,129.0145529,3816.397227,119.3072923,4259.176329,131.0109335
27,4574.426954,127.3548128,3871.469131,123.4455859,4203.277737,158.6793321,3849.463078,134.5769637,4301.370066,155.1337447
27.25,4606.794192,149.191563,3917.818412,139.7265115,4241.169219,182.7604009,3884.357641,145.3470511,4342.151642,177.5439673
27.5,4628.727733,167.5680561,3953.154912,142.6474663,4273.534556,211.7798433,3921.361275,162.9517897,4374.307056,205.4450515
27.75,4654.718226,179.0610762,3963.058781,134.1898725,4295.459633,226.4038109,3905.862778,149.4942569,4378.837284,209.412311
28,4741.257545,213.7719698,4016.590812,158.680541,4405.620111,267.1665132,4015.514389,199.350603,4512.133983,264.7018396
28.25,4784.136548,204.6394992,4027.307995,135.1853117,4451.140638,254.95163,4045.854844,179.8667088,4560.586577,251.5809603
28.5,4814.023059,205.5760138,4030.694776,131.7756268,4476.217574,255.8439644,4012.179633,166.4053071,4570.446108,248.8271901
28.75,4908.873871,242.0467825,4071.052873,158.1998153,4591.80815,301.67602,4094.228502,212.5755803,4699.924073,302.6493517
29,4750.537261,179.1405562,3996.281496,132.6805144,4386.685437,223.4990192,3953.732991,155.176131,4497.339502,218.5173386
29.25,4699.011153,172.1118308,3970.151082,148.8750524,4326.520673,217.5158146,3906.155792,173.1998577,4432.59334,215.2006476
29.5,4648.446002,145.9789965,3902.617798,123.2351763,4251.30685,175.0486529,3879.058566,158.7528476,4391.766191,182.8123089
