61.65354330708661, 3.3868427736855473
57.283464566929126, 3.3276062266410245
45.590551181102356, 3.209586704887695
43.46456692913385, 3.2099132769694103
41.45669291338582, 3.2332631808120755
39.80314960629921, 3.279600130628832
38.26771653543307, 3.3535687071374136
37.08661417322834, 3.455132624550963
36.73228346456692, 3.570394426503138
36.37795275590551, 3.704089408178816
36.37795275590551, 3.8192967814507055
36.25984251968504, 3.897655938169019
35.78740157480315, 3.999110998221996
34.84251968503937, 4.0960303349178115
33.54330708661416, 4.160746035777786
31.062992125984255, 4.221034870641169
28.700787401574804, 4.239830908233245
25.393700787401574, 4.254163794041873
20.905511811023622, 4.254853223992162
18.89763779527559, 4.227511883595195
17.007874015748033, 4.158677745926919
14.291338582677163, 4.066929133858267
11.69291338582677, 3.979770673827061
9.448818897637794, 3.952465619216952
7.440944881889765, 3.9573823433361146
5.669291338582678, 3.9945208461845487
4.488188976377952, 4.045393519358466
3.661417322834646, 4.100820058782974
2.716535433070867, 4.18852280561704
1.7716535433070875, 4.2854421423128555
0.9448818897637801, 4.382343336115243
4.440892098500626e-16, 4.447004608294931
